transcript_id,1041.2,1471.2,1637.2,Sample1.2,Sample2.2,Sample3.2
Pocillopora_acuta_HIv2___RNAseq.g17773.t1,31,44,9,6,5,3
Pocillopora_acuta_HIv2___TS.g12085.t1b,0,0,0,6,0,6
Pocillopora_acuta_HIv2___TS.g12085.t1a,289,196,180,151,142,151
Pocillopora_acuta_HIv2___RNAseq.g21753.t1,11,13,16,10,28,19
Pocillopora_acuta_HIv2___RNAseq.13956_t,1055,848,886,717,1477,1126
Pocillopora_acuta_HIv2___RNAseq.g19328.t1,245,215,189,163,126,181
Pocillopora_acuta_HIv2___RNAseq.g18850.t1,0,0,0,2,1,1
Pocillopora_acuta_HIv2___RNAseq.g23580.t1,0,0,0,3,0,0
Pocillopora_acuta_HIv2___TS.g16165.t2,172,135,119,64,77,79
Pocillopora_acuta_HIv2___RNAseq.g25120.t1,8,3,9,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g11668.t1,5,15,17,0,12,0
Pocillopora_acuta_HIv2___RNAseq.g10457.t1,376,394,323,182,248,230
Pocillopora_acuta_HIv2___RNAseq.g28732.t1,42,46,30,13,15,9
Pocillopora_acuta_HIv2___RNAseq.g21751.t1,351,223,264,367,338,496
Pocillopora_acuta_HIv2___RNAseq.g5030.t1,33,68,59,13,51,39
Pocillopora_acuta_HIv2___RNAseq.g22937.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g24429.t1a,5,5,7,10,19,9
Pocillopora_acuta_HIv2___TS.g24429.t1b,348,140,243,94,45,81
Pocillopora_acuta_HIv2___RNAseq.g12665.t1,116,169,95,40,82,52
Pocillopora_acuta_HIv2___RNAseq.g542.t1,14,5,8,11,11,7
Pocillopora_acuta_HIv2___RNAseq.g22650.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g27923.t1,23,20,22,12,6,17
Pocillopora_acuta_HIv2___TS.g20234.t1,0,18,0,16,40,14
Pocillopora_acuta_HIv2___RNAseq.g26805.t1,3,21,4,2,15,2
Pocillopora_acuta_HIv2___RNAseq.g16800.t1,22,55,29,11,18,21
Pocillopora_acuta_HIv2___RNAseq.g23210.t1,213,163,202,385,289,348
Pocillopora_acuta_HIv2___RNAseq.g2213.t1,97,47,70,31,19,27
Pocillopora_acuta_HIv2___RNAseq.g12038.t1,0,3,4,3,2,2
Pocillopora_acuta_HIv2___RNAseq.g12667.t2,219,270,234,285,324,409
Pocillopora_acuta_HIv2___RNAseq.g18461.t1,315,268,283,216,253,229
Pocillopora_acuta_HIv2___RNAseq.g14118.t1,411,32,139,127,13,58
Pocillopora_acuta_HIv2___RNAseq.g22602.t1,709,482,625,383,331,357
Pocillopora_acuta_HIv2___RNAseq.g16518.t1,1036,883,752,805,1034,956
Pocillopora_acuta_HIv2___RNAseq.g25122.t1,15,54,10,6,28,22
Pocillopora_acuta_HIv2___RNAseq.g10752.t1,29,10,20,13,22,25
Pocillopora_acuta_HIv2___RNAseq.g23212.t1,254,289,224,271,258,344
Pocillopora_acuta_HIv2___RNAseq.g8826.t1,34,11,46,11,14,32
Pocillopora_acuta_HIv2___RNAseq.g18807.t1,0,0,1,2,2,1
Pocillopora_acuta_HIv2___RNAseq.g2211.t1,47,36,42,26,17,22
Pocillopora_acuta_HIv2___TS.g27631.t2,31,0,0,62,67,29
Pocillopora_acuta_HIv2___RNAseq.g26582.t1,352,352,273,164,123,147
Pocillopora_acuta_HIv2___RNAseq.g28194.t1b,377,245,313,191,234,159
Pocillopora_acuta_HIv2___RNAseq.g29075.t1,55,92,65,99,98,102
Pocillopora_acuta_HIv2___RNAseq.g28194.t1a,74,45,54,21,41,47
Pocillopora_acuta_HIv2___RNAseq.g7654.t1,0,0,0,13,20,11
Pocillopora_acuta_HIv2___TS.g8911.t1,83,79,51,25,0,28
Pocillopora_acuta_HIv2___TS.g10620.t1,255,316,254,181,247,272
Pocillopora_acuta_HIv2___RNAseq.g7945.t1,18,7,5,25,12,24
Pocillopora_acuta_HIv2___TS.g9323.t1,0,0,0,2,3,0
Pocillopora_acuta_HIv2___RNAseq.g20816.t1,10,0,22,0,0,8
Pocillopora_acuta_HIv2___RNAseq.g20736.t1,62,67,44,42,55,37
Pocillopora_acuta_HIv2___RNAseq.g28015.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28058.t1,0,8,0,2,7,0
Pocillopora_acuta_HIv2___RNAseq.g29726.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g24938.t1,88,38,38,22,10,11
Pocillopora_acuta_HIv2___RNAseq.g17280.t1,41,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g1100.t1,161,144,163,160,167,203
Pocillopora_acuta_HIv2___RNAseq.g663.t1,54,40,79,18,14,18
Pocillopora_acuta_HIv2___RNAseq.g19661.t1,41,16,11,23,21,10
Pocillopora_acuta_HIv2___RNAseq.g11130.t1,370,343,285,187,174,151
Pocillopora_acuta_HIv2___RNAseq.g30977.t1,193,189,165,200,146,259
Pocillopora_acuta_HIv2___RNAseq.g28408.t1,141,97,115,71,115,127
Pocillopora_acuta_HIv2___RNAseq.g20272.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g23500.t1,10,4,6,16,17,12
Pocillopora_acuta_HIv2___RNAseq.g26568.t1,14,13,21,2,8,13
Pocillopora_acuta_HIv2___RNAseq.g17282.t1,94,50,58,41,68,45
Pocillopora_acuta_HIv2___RNAseq.g10349.t1,816,655,568,744,984,874
Pocillopora_acuta_HIv2___TS.g17519.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g661.t1,0,0,0,5,3,1
Pocillopora_acuta_HIv2___RNAseq.g10447.t1,4795,235,3058,589,53,627
Pocillopora_acuta_HIv2___RNAseq.g4594.t1,0,10,5,5,12,10
Pocillopora_acuta_HIv2___RNAseq.g21000.t1,1054,459,259,434,241,183
Pocillopora_acuta_HIv2___RNAseq.g988.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g24747.t1,2360,2066,1693,2932,3129,2992
Pocillopora_acuta_HIv2___TS.g29828.t1,0,3,0,0,0,5
Pocillopora_acuta_HIv2___RNAseq.g22876.t1,0,3,7,29,73,25
Pocillopora_acuta_HIv2___TS.g29752.t1,0,13,0,14,33,10
Pocillopora_acuta_HIv2___RNAseq.g15159.t1,38,30,30,62,76,51
Pocillopora_acuta_HIv2___RNAseq.g17828.t1,0,0,0,3,7,0
Pocillopora_acuta_HIv2___RNAseq.g6803.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g3012.t1,519,459,371,412,478,428
Pocillopora_acuta_HIv2___RNAseq.g12062.t1,0,0,0,0,4,1
Pocillopora_acuta_HIv2___RNAseq.179_t,0,0,0,0,0,10
Pocillopora_acuta_HIv2___TS.g17224.t2,156,231,195,199,287,227
Pocillopora_acuta_HIv2___RNAseq.g5752.t1,57,64,63,34,29,23
Pocillopora_acuta_HIv2___TS.g31589.t1,43,40,41,15,12,14
Pocillopora_acuta_HIv2___RNAseq.g10306.t1,24,18,45,18,26,26
Pocillopora_acuta_HIv2___TS.g16508.t1,0,1,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g16398.t1,68,52,40,28,23,32
Pocillopora_acuta_HIv2___RNAseq.g5155.t1,8,15,5,7,7,3
Pocillopora_acuta_HIv2___RNAseq.g8580.t1,37,79,34,29,50,17
Pocillopora_acuta_HIv2___RNAseq.g17391.t1,155,134,138,100,83,107
Pocillopora_acuta_HIv2___RNAseq.g28066.t1,736,551,503,404,389,468
Pocillopora_acuta_HIv2___TS.g27982.t1,0,0,1,2,3,3
Pocillopora_acuta_HIv2___RNAseq.g20871.t1,3,0,0,2,1,3
Pocillopora_acuta_HIv2___RNAseq.g29614.t1,2122,2025,1899,3162,4931,4378
Pocillopora_acuta_HIv2___RNAseq.g6535.t1,0,0,0,7,7,0
Pocillopora_acuta_HIv2___RNAseq.g26349.t1,73,69,46,23,48,24
Pocillopora_acuta_HIv2___RNAseq.g6801.t1,1,0,2,2,1,2
Pocillopora_acuta_HIv2___RNAseq.g17030.t1,38,94,101,21,32,26
Pocillopora_acuta_HIv2___RNAseq.g10766.t1,368,251,235,276,213,205
Pocillopora_acuta_HIv2___RNAseq.g16232.t1,722,999,659,885,1190,955
Pocillopora_acuta_HIv2___TS.g10098.t1,0,0,0,1,0,0
Pocillopora_acuta_HIv2___RNAseq.g27022.t1,116,28,19,76,15,5
Pocillopora_acuta_HIv2___RNAseq.18107_t,300,141,165,131,84,152
Pocillopora_acuta_HIv2___RNAseq.g9755.t1,0,0,3,0,0,0
Pocillopora_acuta_HIv2___TS.g6765.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.21418_t,40,72,46,13,26,13
Pocillopora_acuta_HIv2___TS.g11266.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g768.t1,23,23,19,23,16,24
Pocillopora_acuta_HIv2___RNAseq.g725.t1,80,48,99,32,26,56
Pocillopora_acuta_HIv2___RNAseq.g15904.t1,1071,763,1223,329,228,381
Pocillopora_acuta_HIv2___RNAseq.g183.t1,19,29,40,12,11,34
Pocillopora_acuta_HIv2___RNAseq.g18463.t1,69,64,88,53,81,34
Pocillopora_acuta_HIv2___RNAseq.g8582.t1,208,240,133,121,170,155
Pocillopora_acuta_HIv2___RNAseq.g8863.t1,548,401,396,250,201,272
Pocillopora_acuta_HIv2___RNAseq.g23243.t1,18,92,25,11,27,12
Pocillopora_acuta_HIv2___RNAseq.g28064.t1,344,296,291,337,489,434
Pocillopora_acuta_HIv2___RNAseq.g11065.t1,5,12,25,10,16,5
Pocillopora_acuta_HIv2___RNAseq.g12010.t1,171,73,76,100,108,62
Pocillopora_acuta_HIv2___RNAseq.g25925.t1,8,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g27933.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g7100.t1,368,325,314,198,211,296
Pocillopora_acuta_HIv2___RNAseq.4079_t,145,192,119,63,67,85
Pocillopora_acuta_HIv2___RNAseq.g22886.t1,451,354,277,300,394,329
Pocillopora_acuta_HIv2___RNAseq.g22431.t1,13,0,0,6,3,0
Pocillopora_acuta_HIv2___TS.g10211.t1,0,0,0,12,19,8
Pocillopora_acuta_HIv2___RNAseq.g16110.t1,97,68,75,20,22,24
Pocillopora_acuta_HIv2___RNAseq.g11305.t1,0,0,0,2,0,0
Pocillopora_acuta_HIv2___RNAseq.g6824.t1,0,0,0,2,0,1
Pocillopora_acuta_HIv2___TS.g21857.t1,62,66,71,76,98,85
Pocillopora_acuta_HIv2___TS.g18682.t1,147,115,156,24,20,39
Pocillopora_acuta_HIv2___RNAseq.g1129.t1,162,208,125,159,205,139
Pocillopora_acuta_HIv2___RNAseq.g18110.t1,1231,1276,1009,725,969,766
Pocillopora_acuta_HIv2___RNAseq.g5.t1,32,26,24,8,5,11
Pocillopora_acuta_HIv2___RNAseq.g3973.t1,37,51,48,29,50,45
Pocillopora_acuta_HIv2___RNAseq.g8861.t1,212,171,183,148,164,162
Pocillopora_acuta_HIv2___TS.g7864.t1,1,14,2,5,98,12
Pocillopora_acuta_HIv2___RNAseq.g23241.t1,71,42,50,43,27,32
Pocillopora_acuta_HIv2___RNAseq.g10667.t1,474,521,345,840,662,735
Pocillopora_acuta_HIv2___RNAseq.g17075.t1,749,747,643,322,244,383
Pocillopora_acuta_HIv2___RNAseq.g17038.t1,100,105,89,74,118,113
Pocillopora_acuta_HIv2___RNAseq.g20755.t1,0,0,0,0,15,6
Pocillopora_acuta_HIv2___RNAseq.g11275.t1,86,583,212,8,165,95
Pocillopora_acuta_HIv2___RNAseq.g30332.t1,0,0,0,2,6,6
Pocillopora_acuta_HIv2___RNAseq.g24289.t1,0,0,0,2,1,0
Pocillopora_acuta_HIv2___RNAseq.g1148.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g8905.t1,615,444,398,205,266,159
Pocillopora_acuta_HIv2___RNAseq.g7102.t1,0,0,0,12,10,6
Pocillopora_acuta_HIv2___RNAseq.g15107.t1,58,108,80,28,106,74
Pocillopora_acuta_HIv2___RNAseq.g5958.t1,1,2,0,2,2,2
Pocillopora_acuta_HIv2___RNAseq.g25432.t1,0,0,4,0,0,2
Pocillopora_acuta_HIv2___RNAseq.g30168.t1b,8865,7995,7445,1915,2534,2511
Pocillopora_acuta_HIv2___RNAseq.g28884.t1,0,8,5,1,6,5
Pocillopora_acuta_HIv2___TS.g2456.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g30606.t1,12,9,14,13,9,14
Pocillopora_acuta_HIv2___RNAseq.g5477.t1,106,108,77,52,67,71
Pocillopora_acuta_HIv2___RNAseq.g9536.t1,0,0,0,3,7,2
Pocillopora_acuta_HIv2___RNAseq.g22874.t1,152,50,128,154,88,143
Pocillopora_acuta_HIv2___RNAseq.g23162.t1,0,0,0,1,0,0
Pocillopora_acuta_HIv2___TS.g11556.t1,0,0,3,1,3,4
Pocillopora_acuta_HIv2___RNAseq.g22338.t1a,0,0,0,0,3,0
Pocillopora_acuta_HIv2___RNAseq.g22338.t1b,8,8,16,0,18,11
Pocillopora_acuta_HIv2___RNAseq.g23051.t1,480,578,429,906,920,1024
Pocillopora_acuta_HIv2___TS.g6682.t1,32,28,172,20,26,61
Pocillopora_acuta_HIv2___RNAseq.g27215.t1a,423,321,289,77,134,112
Pocillopora_acuta_HIv2___RNAseq.g25430.t1,0,0,0,2,0,0
Pocillopora_acuta_HIv2___TS.g12453.t2,38,59,65,42,96,82
Pocillopora_acuta_HIv2___RNAseq.g27215.t1b,0,2,0,1,7,4
Pocillopora_acuta_HIv2___RNAseq.g27229.t1,84,91,99,105,69,61
Pocillopora_acuta_HIv2___TS.g26907.t1,17,18,27,18,32,32
Pocillopora_acuta_HIv2___RNAseq.g15740.t1,242,192,178,154,215,208
Pocillopora_acuta_HIv2___RNAseq.g18205.t1,53,17,33,24,84,79
Pocillopora_acuta_HIv2___RNAseq.g13501.t1,0,0,0,0,0,2
Pocillopora_acuta_HIv2___RNAseq.g11163.t1,22,54,65,42,56,53
Pocillopora_acuta_HIv2___RNAseq.g19794.t1,27,17,24,14,11,17
Pocillopora_acuta_HIv2___RNAseq.g8667.t1,242,183,170,169,250,176
Pocillopora_acuta_HIv2___RNAseq.g24557.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv2___RNAseq.g20555.t1,0,0,6,9,17,16
Pocillopora_acuta_HIv2___RNAseq.g26978.t1,842,470,806,325,242,422
Pocillopora_acuta_HIv2___RNAseq.g13797.t1,114,83,84,37,34,51
Pocillopora_acuta_HIv2___RNAseq.g11161.t1,5,6,0,4,0,0
Pocillopora_acuta_HIv2___RNAseq.g513.t1a,0,7,0,5,7,4
Pocillopora_acuta_HIv2___TS.g9054.t1,14,0,0,16,0,17
Pocillopora_acuta_HIv2___RNAseq.g513.t1b,0,0,0,5,8,2
Pocillopora_acuta_HIv2___TS.g2086.t4,8,67,0,17,49,15
Pocillopora_acuta_HIv2___RNAseq.g13897.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g21149.t1,0,0,0,0,8,1
Pocillopora_acuta_HIv2___RNAseq.g23160.t1,0,3,0,0,5,0
Pocillopora_acuta_HIv2___RNAseq.g11730.t1,121,737,206,37,415,92
Pocillopora_acuta_HIv2___RNAseq.g18217.t1,0,7,0,0,6,0
Pocillopora_acuta_HIv2___RNAseq.g7796.t1,143,61,102,151,98,114
Pocillopora_acuta_HIv2___RNAseq.g10895.t1,148,139,118,84,78,75
Pocillopora_acuta_HIv2___RNAseq.g28050.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g9407.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g25216.t1a,0,2,1,0,21,12
Pocillopora_acuta_HIv2___RNAseq.g24305.t1,0,4,3,1,4,2
Pocillopora_acuta_HIv2___RNAseq.27513_t,310,240,252,284,255,293
Pocillopora_acuta_HIv2___RNAseq.g29911.t1,0,0,7,0,10,12
Pocillopora_acuta_HIv2___TS.g2975.t1,0,0,0,0,0,5
Pocillopora_acuta_HIv2___RNAseq.g10897.t1,0,0,0,0,3,8
Pocillopora_acuta_HIv2___RNAseq.g4818.t1,0,0,0,0,5,3
Pocillopora_acuta_HIv2___RNAseq.g14400.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g20750.t1,23,19,12,43,32,41
Pocillopora_acuta_HIv2___RNAseq.g24555.t1,21,7,31,23,19,14
Pocillopora_acuta_HIv2___RNAseq.g18424.t1,6,7,10,42,43,24
Pocillopora_acuta_HIv2___RNAseq.g19339.t1,0,7,16,4,13,10
Pocillopora_acuta_HIv2___RNAseq.g19888.t1,2,0,2,1,0,2
Pocillopora_acuta_HIv2___RNAseq.g29913.t1,16,0,12,13,11,18
Pocillopora_acuta_HIv2___RNAseq.g27711.t1,15,12,19,5,2,4
Pocillopora_acuta_HIv2___TS.g19102.t1,524,542,477,335,372,346
Pocillopora_acuta_HIv2___RNAseq.g17991.t1,0,0,0,3,3,2
Pocillopora_acuta_HIv2___TS.g24038.t1,89,37,55,30,42,20
Pocillopora_acuta_HIv2___RNAseq.g20461.t1,0,0,0,2,0,0
Pocillopora_acuta_HIv2___RNAseq.g22128.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28375.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv2___RNAseq.g26778.t1,320,371,365,294,261,339
Pocillopora_acuta_HIv2___TS.g16837.t2,764,862,685,965,1024,962
Pocillopora_acuta_HIv2___RNAseq.g19242.t1,40,34,74,19,52,25
Pocillopora_acuta_HIv2___RNAseq.g5348.t1b,0,4,0,0,10,8
Pocillopora_acuta_HIv2___RNAseq.g5348.t1a,369,326,439,141,110,173
Pocillopora_acuta_HIv2___TS.g2428.t1,324,309,278,104,174,178
Pocillopora_acuta_HIv2___TS.g17389.t1,183,172,167,129,158,125
Pocillopora_acuta_HIv2___TS.g7543.t1,64,57,38,24,46,44
Pocillopora_acuta_HIv2___RNAseq.g23444.t1,0,0,0,2,10,2
Pocillopora_acuta_HIv2___RNAseq.g7176.t1,106,97,101,22,25,30
Pocillopora_acuta_HIv2___RNAseq.g1618.t1,0,0,0,3,0,4
Pocillopora_acuta_HIv2___TS.g17127.t1,0,0,0,0,0,2
Pocillopora_acuta_HIv2___RNAseq.g29964.t1,444,317,432,413,501,423
Pocillopora_acuta_HIv2___RNAseq.g18722.t1,619,386,431,635,560,700
Pocillopora_acuta_HIv2___RNAseq.g11862.t1,151,24,46,81,28,62
Pocillopora_acuta_HIv2___RNAseq.g10542.t1,9,15,14,5,17,9
Pocillopora_acuta_HIv2___RNAseq.g17989.t1,30,25,52,21,35,39
Pocillopora_acuta_HIv2___RNAseq.g24024.t1,29,52,28,34,59,32
Pocillopora_acuta_HIv2___RNAseq.g20692.t1,0,15,17,0,5,0
Pocillopora_acuta_HIv2___RNAseq.g6153.t1,405,414,270,417,388,265
Pocillopora_acuta_HIv2___TS.g19878.t1,20,19,19,24,21,27
Pocillopora_acuta_HIv2___TS.g12267.t2,19,0,20,11,9,8
Pocillopora_acuta_HIv2___RNAseq.g15960.t1b,140,115,142,56,109,68
Pocillopora_acuta_HIv2___RNAseq.g15960.t1a,8,10,20,6,0,3
Pocillopora_acuta_HIv2___TS.g30459.t1,0,0,0,0,4,4
Pocillopora_acuta_HIv2___RNAseq.g10378.t1,130,194,231,195,168,384
Pocillopora_acuta_HIv2___RNAseq.g11860.t1,137,106,125,59,51,53
Pocillopora_acuta_HIv2___RNAseq.g8480.t1,7,8,6,13,12,14
Pocillopora_acuta_HIv2___RNAseq.g19003.t1,0,0,0,0,11,2
Pocillopora_acuta_HIv2___TS.g20620.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv2___RNAseq.g35.t1,123,248,140,78,115,87
Pocillopora_acuta_HIv2___TS.g16835.t1,0,0,0,0,1,0
Pocillopora_acuta_HIv2___RNAseq.g12824.t1,59,73,69,49,66,38
Pocillopora_acuta_HIv2___RNAseq.g10665.t1,318,320,291,165,258,234
Pocillopora_acuta_HIv2___RNAseq.g7213.t1,0,0,0,1,1,0
Pocillopora_acuta_HIv2___RNAseq.g3986.t1,40,44,41,15,14,25
Pocillopora_acuta_HIv2___RNAseq.g24972.t1,18,31,13,9,20,11
Pocillopora_acuta_HIv2___RNAseq.g21316.t1,518,211,264,405,314,318
Pocillopora_acuta_HIv2___RNAseq.g15869.t1,5,4,0,2,9,4
Pocillopora_acuta_HIv2___RNAseq.g1566.t1,118,100,124,82,102,102
Pocillopora_acuta_HIv2___RNAseq.g4071.t1,462,330,244,193,212,181
Pocillopora_acuta_HIv2___TS.g11264.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g17798.t1,0,0,0,4,2,0
Pocillopora_acuta_HIv2___TS.g21867.t1,0,0,0,0,3,0
Pocillopora_acuta_HIv2___TS.g24829.t1b,12,21,6,22,22,7
Pocillopora_acuta_HIv2___RNAseq.g5286.t1,112,91,111,88,150,132
Pocillopora_acuta_HIv2___RNAseq.g25705.t1,0,1,1,0,5,3
Pocillopora_acuta_HIv2___RNAseq.g1674.t1,37,30,21,57,22,44
Pocillopora_acuta_HIv2___RNAseq.g14133.t1,22,0,16,9,20,19
Pocillopora_acuta_HIv2___TS.g13125.t1,23,41,34,27,69,34
Pocillopora_acuta_HIv2___RNAseq.g760.t1,27,5,8,4,2,7
Pocillopora_acuta_HIv2___RNAseq.g6142.t1,0,0,4,8,8,9
Pocillopora_acuta_HIv2___RNAseq.g8482.t1,242,299,253,112,106,129
Pocillopora_acuta_HIv2___RNAseq.g18241.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g29496.t1,20,95,47,6,45,25
Pocillopora_acuta_HIv2___RNAseq.g2740.t1,7,0,0,4,0,4
Pocillopora_acuta_HIv2___TS.g11197.t1,150,179,152,34,69,47
Pocillopora_acuta_HIv2___TS.g11417.t1,101,30,40,62,32,17
Pocillopora_acuta_HIv2___TS.g5386.t1,9,7,9,6,6,5
Pocillopora_acuta_HIv2___RNAseq.g19961.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g13547.t1,0,0,0,4,9,15
Pocillopora_acuta_HIv2___RNAseq.g11585.t1,314,899,90,223,1290,157
Pocillopora_acuta_HIv2___RNAseq.g21314.t1,180,189,164,60,113,91
Pocillopora_acuta_HIv2___TS.g7626.t1,0,0,0,0,4,0
Pocillopora_acuta_HIv2___RNAseq.g9472.t1,0,0,0,2,0,0
Pocillopora_acuta_HIv2___RNAseq.g4239.t1,199,131,100,83,73,96
Pocillopora_acuta_HIv2___TS.g2990.t1,34,0,29,12,4,11
Pocillopora_acuta_HIv2___RNAseq.g928.t1,989,820,780,632,694,663
Pocillopora_acuta_HIv2___TS.g26050.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g11607.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g4223.t1,2683,2226,1731,6001,4427,4990
Pocillopora_acuta_HIv2___RNAseq.g6870.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g29993.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g21865.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g26059.t1,144,117,59,96,122,100
Pocillopora_acuta_HIv2___RNAseq.g17032.t1,542,331,340,236,139,181
Pocillopora_acuta_HIv2___RNAseq.g13912.t1,0,0,0,2,2,0
Pocillopora_acuta_HIv2___RNAseq.g9130.t1,3,13,10,7,13,12
Pocillopora_acuta_HIv2___TS.g4927.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g24166.t1,251,203,276,113,174,219
Pocillopora_acuta_HIv2___RNAseq.g28323.t1,10,0,0,8,0,0
Pocillopora_acuta_HIv2___RNAseq.g11881.t1,195,161,165,107,181,161
Pocillopora_acuta_HIv2___TS.g29023.t1,559,573,486,403,365,412
Pocillopora_acuta_HIv2___RNAseq.g4959.t1,210,177,260,72,82,109
Pocillopora_acuta_HIv2___RNAseq.g1740.t1,77,114,53,38,62,46
Pocillopora_acuta_HIv2___RNAseq.g19060.t1,0,0,0,8,10,7
Pocillopora_acuta_HIv2___TS.g5666.t1,785,545,438,892,1259,1060
Pocillopora_acuta_HIv2___RNAseq.g11605.t1,119,103,126,95,69,99
Pocillopora_acuta_HIv2___RNAseq.g16219.t1,9,0,0,5,0,0
Pocillopora_acuta_HIv2___RNAseq.g13545.t1,0,0,0,5,0,0
Pocillopora_acuta_HIv2___RNAseq.g11587.t2,0,0,0,0,14,4
Pocillopora_acuta_HIv2___TS.g1630.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g11883.t1,87,65,58,83,99,78
Pocillopora_acuta_HIv2___TS.g2992.t1,21,0,20,16,3,13
Pocillopora_acuta_HIv2___RNAseq.g16328.t1,14,17,9,8,7,9
Pocillopora_acuta_HIv2___TS.g8572.t1,0,5,0,5,10,11
Pocillopora_acuta_HIv2___TS.g13200.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15147.t1,1474,923,986,463,416,408
Pocillopora_acuta_HIv2___RNAseq.g8415.t1,4,4,0,10,14,8
Pocillopora_acuta_HIv2___RNAseq.g3719.t1,20,26,9,15,16,27
Pocillopora_acuta_HIv2___TS.g958.t1,31,31,28,15,33,22
Pocillopora_acuta_HIv2___RNAseq.g30559.t1,202,58,78,83,71,63
Pocillopora_acuta_HIv2___RNAseq.g20578.t1,115,58,111,199,139,138
Pocillopora_acuta_HIv2___RNAseq.g15851.t1,1847,1272,1308,811,556,591
Pocillopora_acuta_HIv2___RNAseq.g13229.t1,3,0,0,0,9,0
Pocillopora_acuta_HIv2___RNAseq.g1680.t1,159,102,163,107,86,146
Pocillopora_acuta_HIv2___TS.g12265.t1,1310,651,745,1617,1038,1324
Pocillopora_acuta_HIv2___TS.g20659.t1,20,31,31,13,31,35
Pocillopora_acuta_HIv2___RNAseq.g9668.t1,59,92,52,53,78,69
Pocillopora_acuta_HIv2___TS.g18117.t2a,0,0,0,7,19,12
Pocillopora_acuta_HIv2___TS.g18117.t2b,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g18117.t2c,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g8152.t1,56,35,46,24,57,38
Pocillopora_acuta_HIv2___TS.g3075.t1,141,92,147,29,99,83
Pocillopora_acuta_HIv2___RNAseq.g12945.t1,141,136,91,104,123,105
Pocillopora_acuta_HIv2___RNAseq.g22233.t1,11,7,10,20,30,22
Pocillopora_acuta_HIv2___RNAseq.g8980.t1,55,104,85,76,171,159
Pocillopora_acuta_HIv2___RNAseq.g21838.t1,0,89,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g21996.t1,0,0,0,1,0,0
Pocillopora_acuta_HIv2___RNAseq.g17820.t1,3,0,4,5,4,5
Pocillopora_acuta_HIv2___RNAseq.g23885.t1,559,233,220,436,151,186
Pocillopora_acuta_HIv2___RNAseq.g887.t1,10,11,15,9,9,5
Pocillopora_acuta_HIv2___RNAseq.g23341.t1,5,4,3,14,19,29
Pocillopora_acuta_HIv2___RNAseq.g4607.t1,0,0,0,2,0,0
Pocillopora_acuta_HIv2___RNAseq.g12947.t1,113,56,93,87,39,75
Pocillopora_acuta_HIv2___TS.g17255.t1,339,297,247,167,185,205
Pocillopora_acuta_HIv2___RNAseq.g16334.t1,0,0,0,2,2,0
Pocillopora_acuta_HIv2___TS.g27581.t1,310,343,185,151,289,146
