transcript_id,1041.gtf,1471.gtf,1637.gtf,Sample1.gtf,Sample2.gtf,Sample3.gtf
Pocillopora_acuta_HIv1_PredGene_g10503.t1,113,110,105,85,101,125
Pocillopora_acuta_HIv1_PredGene_g15483.t1,9,0,0,0,10,0
Pocillopora_acuta_HIv1_PredGene_g20672.t1,7,0,0,24,6,10
Pocillopora_acuta_HIv1_PredGene_g21771.t1,468,388,345,219,265,226
Pocillopora_acuta_HIv1_PredGene_g5046.t1,193,14,180,52,31,90
Pocillopora_acuta_HIv1_PredGene_g14859.t1,188,208,176,217,290,279
Pocillopora_acuta_HIv1_PredGene_g14859.t3,0,0,0,6,0,6
Pocillopora_acuta_HIv1_PredGene_g14859.t2,0,0,0,1,0,3
Pocillopora_acuta_HIv1_PredGene_g23866.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g9500.t1,0,0,0,0,3,0
Pocillopora_acuta_HIv1_PredGene_g30362.t1,371,51,130,90,31,51
Pocillopora_acuta_HIv1_PredGene_g28.t1,871,258,233,358,137,152
Pocillopora_acuta_HIv1_PredGene_g6094.t1,0,61,0,6,31,15
Pocillopora_acuta_HIv1_PredGene_g7529.t1,8,17,5,4,6,5
Pocillopora_acuta_HIv1_PredGene_g28112.t1,45,64,20,397,382,422
Pocillopora_acuta_HIv1_PredGene_g26197.t1,0,0,0,2,0,0
Pocillopora_acuta_HIv1_PredGene_g14838.t1,139,282,176,31,39,23
Pocillopora_acuta_HIv1_PredGene_g1181.t1,25,11,16,26,17,34
Pocillopora_acuta_HIv1_PredGene_g2994.t1,630,443,393,380,488,409
Pocillopora_acuta_HIv1_PredGene_g6096.t1,18,37,11,14,37,15
Pocillopora_acuta_HIv1_PredGene_g23864.t1,0,0,0,0,1,3
Pocillopora_acuta_HIv1_PredGene_g31910.t1,311,318,213,372,406,386
Pocillopora_acuta_HIv1_PredGene_g14516.t1,6,2,3,0,1,0
Pocillopora_acuta_HIv1_PredGene_g30801.t1,278,249,210,196,248,258
Pocillopora_acuta_HIv1_PredGene_g27527.t1,0,0,0,0,1,2
Pocillopora_acuta_HIv1_PredGene_g8559.t1,0,4,2,11,27,5
Pocillopora_acuta_HIv1_PredGene_g24529.t1,440,467,421,526,436,652
Pocillopora_acuta_HIv1_PredGene_g10501.t1,42,9,46,15,0,14
Pocillopora_acuta_HIv1_PredGene_g31270.t1,85,154,113,132,206,181
Pocillopora_acuta_HIv1_PredGene_g5200.t1,154,203,185,173,323,208
Pocillopora_acuta_HIv1_PredGene_g5200.t2,0,0,0,3,6,50
Pocillopora_acuta_HIv1_PredGene_9960_t,143,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g2996.t1,128,115,106,34,97,55
Pocillopora_acuta_HIv1_PredGene_g3116.t1,371,303,317,185,189,251
Pocillopora_acuta_HIv1_PredGene_g14189.t1,400,560,255,187,212,132
Pocillopora_acuta_HIv1_PredGene_g28628.t1,85,89,102,76,109,86
Pocillopora_acuta_HIv1_PredGene_g19816.t1,27,6,14,14,15,34
Pocillopora_acuta_HIv1_PredGene_g23157.t1,646,131,101,149,49,26
Pocillopora_acuta_HIv1_PredGene_g5044.t1,64,18,39,51,24,33
Pocillopora_acuta_HIv1_PredGene_g27813.t1,114,128,88,52,83,91
Pocillopora_acuta_HIv1_PredGene_g24665.t1,5,0,4,3,2,4
Pocillopora_acuta_HIv1_PredGene_g18896.t1,102,134,64,27,31,16
Pocillopora_acuta_HIv1_PredGene_g12773.t1,9,14,15,14,12,9
Pocillopora_acuta_HIv1_PredGene_g20407.t2,180,69,91,88,185,122
Pocillopora_acuta_HIv1_PredGene_g20407.t1,59,56,36,35,76,100
Pocillopora_acuta_HIv1_PredGene_g28835.t1,0,0,0,30,30,39
Pocillopora_acuta_HIv1_PredGene_g7959.t1,248,314,207,102,188,141
Pocillopora_acuta_HIv1_PredGene_g20269.t1,22,21,29,165,188,226
Pocillopora_acuta_HIv1_PredGene_g15951.t1,0,0,0,5,5,0
Pocillopora_acuta_HIv1_PredGene_g6435.t1,0,0,0,2,5,0
Pocillopora_acuta_HIv1_PredGene_g13538.t1,0,76,27,11,43,37
Pocillopora_acuta_HIv1_PredGene_g6478.t1,144,7,38,13,3,13
Pocillopora_acuta_HIv1_PredGene_g19873.t1,0,0,3,2,0,4
Pocillopora_acuta_HIv1_PredGene_g23952.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g20967.t1,7,10,7,5,12,9
Pocillopora_acuta_HIv1_PredGene_g32771.t1,69,110,92,80,101,151
Pocillopora_acuta_HIv1_PredGene_g16956.t1,226,146,178,62,138,105
Pocillopora_acuta_HIv1_PredGene_g16893.t1,0,0,0,8,19,4
Pocillopora_acuta_HIv1_PredGene_g29932.t1,8,8,6,5,5,3
Pocillopora_acuta_HIv1_PredGene_g17648.t1,0,0,0,0,11,0
Pocillopora_acuta_HIv1_PredGene_g9874.t1,55,56,28,8,0,0
Pocillopora_acuta_HIv1_PredGene_g28837.t1,0,0,0,7,23,0
Pocillopora_acuta_HIv1_PredGene_g24667.t1,15,3,4,6,2,4
Pocillopora_acuta_HIv1_PredGene_g18990.t1,789,564,412,421,595,488
Pocillopora_acuta_HIv1_PredGene_g31912.t1,64,102,87,52,105,108
Pocillopora_acuta_HIv1_PredGene_g16279.t1,7,4,15,11,8,16
Pocillopora_acuta_HIv1_PredGene_g25366.t1,14,33,30,13,12,12
Pocillopora_acuta_HIv1_PredGene_g30803.t1,77,74,47,52,82,52
Pocillopora_acuta_HIv1_PredGene_g21348.t1,31,24,38,0,3,6
Pocillopora_acuta_HIv1_PredGene_25922_t,0,0,0,1,1,0
Pocillopora_acuta_HIv1_PredGene_g29082.t1,63,13,29,34,22,41
Pocillopora_acuta_HIv1_PredGene_g7311.t1,599,255,290,182,114,159
Pocillopora_acuta_HIv1_PredGene_g23950.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g19814.t1,14,10,15,7,3,9
Pocillopora_acuta_HIv1_PredGene_g21873.t1,689,447,479,689,526,664
Pocillopora_acuta_HIv1_PredGene_g7581.t1,78,69,50,21,47,24
Pocillopora_acuta_HIv1_PredGene_g25783.t1,17,22,14,15,23,26
Pocillopora_acuta_HIv1_PredGene_g21473.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g27811.t2,1,0,11,0,2,0
Pocillopora_acuta_HIv1_PredGene_g27811.t1,40,96,52,64,106,113
Pocillopora_acuta_HIv1_PredGene_g4722.t1,0,0,0,0,11,0
Pocillopora_acuta_HIv1_PredGene_g3114.t1,1499,1033,175,1622,1595,1005
Pocillopora_acuta_HIv1_PredGene_g6708.t1,110,137,75,58,104,123
Pocillopora_acuta_HIv1_PredGene_g10295.t2,139,132,192,143,103,63
Pocillopora_acuta_HIv1_PredGene_g10295.t1,722,648,515,47,502,408
Pocillopora_acuta_HIv1_PredGene_g27655.t1,157,128,177,77,93,90
Pocillopora_acuta_HIv1_PredGene_g27655.t2,59,36,44,16,12,34
Pocillopora_acuta_HIv1_PredGene_g20226.t1,0,0,0,3,4,0
Pocillopora_acuta_HIv1_PredGene_g19771.t1,474,315,523,194,244,443
Pocillopora_acuta_HIv1_PredGene_g6005.t1,26,10,13,12,12,14
Pocillopora_acuta_HIv1_PredGene_g17128.t1,2,0,3,2,3,7
Pocillopora_acuta_HIv1_PredGene_g22907.t1,264,149,238,192,209,238
Pocillopora_acuta_HIv1_PredGene_g13160.t1,0,0,0,2,0,0
Pocillopora_acuta_HIv1_PredGene_g23526.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g11451.t1,42,62,26,61,276,83
Pocillopora_acuta_HIv1_PredGene_15877_t,0,0,2,2,15,5
Pocillopora_acuta_HIv1_PredGene_g27258.t1,15,7,13,17,21,11
Pocillopora_acuta_HIv1_PredGene_g21471.t1,0,0,0,0,4,0
Pocillopora_acuta_HIv1_PredGene_g14821.t1,0,20,7,0,0,0
Pocillopora_acuta_HIv1_PredGene_g11081.t1,4,9,9,5,2,8
Pocillopora_acuta_HIv1_PredGene_g1418.t1,0,0,3,0,0,0
Pocillopora_acuta_HIv1_PredGene_g9398.t1,17,23,17,1,24,11
Pocillopora_acuta_HIv1_PredGene_24255_t,0,17,66,0,40,33
Pocillopora_acuta_HIv1_PredGene_g9006.t1,704,550,480,233,203,230
Pocillopora_acuta_HIv1_PredGene_g2460.t1,623,672,486,361,305,342
Pocillopora_acuta_HIv1_PredGene_g18992.t1,59,54,23,31,40,21
Pocillopora_acuta_HIv1_PredGene_g22515.t1,0,29,12,0,13,0
Pocillopora_acuta_HIv1_PredGene_g10984.t1,0,7,39,18,48,75
Pocillopora_acuta_HIv1_PredGene_g1652.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g31649.t1,172,73,125,73,57,78
Pocillopora_acuta_HIv1_PredGene_g7599.t1,79,95,80,49,67,50
Pocillopora_acuta_HIv1_PredGene_19059_t,0,0,45,0,0,0
Pocillopora_acuta_HIv1_PredGene_g19532.t1,83,73,92,70,28,69
Pocillopora_acuta_HIv1_PredGene_g23361.t1,11,10,16,4,4,8
Pocillopora_acuta_HIv1_PredGene_g21871.t1,327,110,211,148,96,150
Pocillopora_acuta_HIv1_PredGene_g7583.t1,34,51,45,60,72,60
Pocillopora_acuta_HIv1_PredGene_g107.t1,11,17,30,26,34,24
Pocillopora_acuta_HIv1_PredGene_g29080.t1,18,0,17,0,3,15
Pocillopora_acuta_HIv1_PredGene_g27417.t1,111,47,65,70,64,72
Pocillopora_acuta_HIv1_PredGene_g24639.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1650.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g12152.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g7085.t1,77,59,57,14,23,15
Pocillopora_acuta_HIv1_PredGene_g26868.t1,0,0,0,0,7,4
Pocillopora_acuta_HIv1_PredGene_g27657.t1,33,5,20,0,0,3
Pocillopora_acuta_HIv1_PredGene_g21717.t1,919,549,893,295,243,415
Pocillopora_acuta_HIv1_PredGene_g6675.t1,408,250,177,236,190,180
Pocillopora_acuta_HIv1_PredGene_g12075.t1,157,148,142,117,128,129
Pocillopora_acuta_HIv1_PredGene_g12075.t2,0,0,0,8,23,11
Pocillopora_acuta_HIv1_PredGene_g15833.t1,0,7,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g32855.t1,36,27,29,23,27,22
Pocillopora_acuta_HIv1_PredGene_g8505.t2,384,361,188,384,386,193
Pocillopora_acuta_HIv1_PredGene_g16527.t1,21,94,69,70,248,162
Pocillopora_acuta_HIv1_PredGene_g27415.t1,49,61,62,73,69,94
Pocillopora_acuta_HIv1_PredGene_g18111.t1,394,403,366,212,293,262
Pocillopora_acuta_HIv1_PredGene_g13018.t1,178,61,161,140,121,189
Pocillopora_acuta_HIv1_PredGene_g23363.t2,140,359,152,101,246,214
Pocillopora_acuta_HIv1_PredGene_g23363.t1,349,165,257,78,55,0
Pocillopora_acuta_HIv1_PredGene_g9078.t1,0,0,0,0,0,2
Pocillopora_acuta_HIv1_PredGene_16222_t,10,41,7,14,13,19
Pocillopora_acuta_HIv1_PredGene_g105.t1,27,74,27,21,27,13
Pocillopora_acuta_HIv1_PredGene_g9004.t1,0,4,4,3,2,4
Pocillopora_acuta_HIv1_PredGene_g2462.t1,20,20,16,6,8,13
Pocillopora_acuta_HIv1_PredGene_g2696.t1,89,63,81,5,0,0
Pocillopora_acuta_HIv1_PredGene_g4523.t1,10,0,16,10,0,16
Pocillopora_acuta_HIv1_PredGene_g22272.t1,92,137,112,45,89,79
Pocillopora_acuta_HIv1_PredGene_g28466.t2,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28466.t3,607,737,566,96,402,372
Pocillopora_acuta_HIv1_PredGene_g13438.t1,65,35,31,27,12,18
Pocillopora_acuta_HIv1_PredGene_g28466.t1,19,24,53,125,5,0
Pocillopora_acuta_HIv1_PredGene_g28466.t4,39,30,92,55,3,5
Pocillopora_acuta_HIv1_PredGene_g31907.t1,15,20,0,8,9,11
Pocillopora_acuta_HIv1_PredGene_g7788.t1,668,829,775,219,336,389
Pocillopora_acuta_HIv1_PredGene_g10122.t1,0,4,0,0,4,0
Pocillopora_acuta_HIv1_PredGene_g28614.t1,11,0,16,5,0,10
Pocillopora_acuta_HIv1_PredGene_g22734.t1,237,179,159,83,66,82
Pocillopora_acuta_HIv1_PredGene_g29691.t1,29,33,17,15,47,29
Pocillopora_acuta_HIv1_PredGene_g26909.t1,0,0,0,0,0,2
Pocillopora_acuta_HIv1_PredGene_g10785.t1,28,19,53,18,18,17
Pocillopora_acuta_HIv1_PredGene_g1766.t1,133,114,134,76,102,102
Pocillopora_acuta_HIv1_PredGene_g12539.t1,509,72,194,103,47,134
Pocillopora_acuta_HIv1_PredGene_g33123.t1,431,411,398,471,634,588
Pocillopora_acuta_HIv1_PredGene_g25042.t1,0,4,4,0,7,0
Pocillopora_acuta_HIv1_PredGene_g11699.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g27552.t1,353,326,323,277,352,509
Pocillopora_acuta_HIv1_PredGene_g5240.t1,7,7,0,0,6,3
Pocillopora_acuta_HIv1_PredGene_g5229.t1,459,321,256,161,306,227
Pocillopora_acuta_HIv1_PredGene_g31259.t1,79,54,56,54,88,90
Pocillopora_acuta_HIv1_PredGene_g25668.t1,557,583,558,237,320,266
Pocillopora_acuta_HIv1_PredGene_g17591.t1,88,150,126,57,86,112
Pocillopora_acuta_HIv1_PredGene_g19248.t1,0,0,0,0,3,0
Pocillopora_acuta_HIv1_PredGene_g14383.t1,54,62,42,11,9,10
Pocillopora_acuta_HIv1_PredGene_g11001.t1,17,0,12,0,0,5
Pocillopora_acuta_HIv1_PredGene_g18565.t1,0,0,0,10,0,6
Pocillopora_acuta_HIv1_PredGene_g12141.t1,87,103,97,14,42,47
Pocillopora_acuta_HIv1_PredGene_g26039.t1,18,59,50,33,79,43
Pocillopora_acuta_HIv1_PredGene_14946_t,35,14,41,12,5,0
Pocillopora_acuta_HIv1_PredGene_g20787.t1,119,59,96,296,264,560
Pocillopora_acuta_HIv1_PredGene_g19229.t1,0,0,0,0,0,2
Pocillopora_acuta_HIv1_PredGene_g2487.t1,553,397,433,244,300,301
Pocillopora_acuta_HIv1_PredGene_g22330.t1,0,6,0,6,8,4
Pocillopora_acuta_HIv1_PredGene_g17593.t1,630,396,444,388,383,524
Pocillopora_acuta_HIv1_PredGene_g16853.t1,126,222,114,67,0,64
Pocillopora_acuta_HIv1_PredGene_g16853.t2,10,1,0,8,101,14
Pocillopora_acuta_HIv1_PredGene_g16954.t1,337,324,232,133,115,149
Pocillopora_acuta_HIv1_PredGene_g363.t1,79,44,61,42,72,77
Pocillopora_acuta_HIv1_PredGene_g28616.t1,18,16,14,23,13,28
Pocillopora_acuta_HIv1_PredGene_g19116.t1,186,71,429,86,86,238
Pocillopora_acuta_HIv1_PredGene_g23623.t1,2041,1996,1871,1786,2661,2563
Pocillopora_acuta_HIv1_PredGene_25019_t,14,10,10,4,8,38
Pocillopora_acuta_HIv1_PredGene_g4251.t1,286,289,266,89,58,88
Pocillopora_acuta_HIv1_PredGene_g1074.t1,0,8,0,0,6,0
Pocillopora_acuta_HIv1_PredGene_g12143.t1,289,215,213,43,63,62
Pocillopora_acuta_HIv1_PredGene_g19690.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_3238_t,43,36,60,25,36,49
Pocillopora_acuta_HIv1_PredGene_g30586.t2,59,20,93,181,710,335
Pocillopora_acuta_HIv1_PredGene_g16836.t1,382,400,287,227,220,258
Pocillopora_acuta_HIv1_PredGene_g8258.t1,206,189,147,55,109,106
Pocillopora_acuta_HIv1_PredGene_g29827.t1,131,80,74,42,66,57
Pocillopora_acuta_HIv1_PredGene_g17855.t1,117,91,139,73,28,64
Pocillopora_acuta_HIv1_PredGene_g32407.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv1_PredGene_g361.t1,152,146,100,26,18,61
Pocillopora_acuta_HIv1_PredGene_g23319.t1,167,14,13,134,13,7
Pocillopora_acuta_HIv1_PredGene_g18567.t1,136,91,132,53,99,82
Pocillopora_acuta_HIv1_PredGene_g13114.t1,195,257,259,117,256,237
Pocillopora_acuta_HIv1_PredGene_g13357.t1,26,7,12,23,12,34
Pocillopora_acuta_HIv1_PredGene_g11003.t1,0,17,4,2,10,1
Pocillopora_acuta_HIv1_PredGene_g19764.t1,67,73,49,20,22,43
Pocillopora_acuta_HIv1_PredGene_g16170.t1,0,0,0,2,0,0
Pocillopora_acuta_HIv1_PredGene_g7313.t1,84,50,75,8,12,8
Pocillopora_acuta_HIv1_PredGene_g27470.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g24188.t1,301,228,197,201,217,127
Pocillopora_acuta_HIv1_PredGene_g2666.t2,8,14,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g2666.t1,29,76,61,0,15,17
Pocillopora_acuta_HIv1_PredGene_g31812.t1,8,26,34,24,38,31
Pocillopora_acuta_HIv1_PredGene_g22942.t1,35,53,20,15,39,15
Pocillopora_acuta_HIv1_PredGene_g24227.t1,137,129,130,137,233,208
Pocillopora_acuta_HIv1_PredGene_g26634.t1,12,13,21,3,13,21
Pocillopora_acuta_HIv1_PredGene_g7048.t1,6,4,4,9,4,8
Pocillopora_acuta_HIv1_PredGene_g31689.t1,80,114,41,113,114,111
Pocillopora_acuta_HIv1_PredGene_g22517.t1,96,31,143,54,17,30
Pocillopora_acuta_HIv1_PredGene_g30212.t1,3,0,0,4,0,0
Pocillopora_acuta_HIv1_PredGene_g12138.t1,1019,538,866,280,228,288
Pocillopora_acuta_HIv1_PredGene_30600_t,0,0,0,4,0,4
Pocillopora_acuta_HIv1_PredGene_g23189.t1,0,0,0,0,6,0
Pocillopora_acuta_HIv1_PredGene_g22345.t1,8887,8992,7957,1468,2050,1446
Pocillopora_acuta_HIv1_PredGene_g18359.t1,25,29,31,13,12,21
Pocillopora_acuta_HIv1_PredGene_18061_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g2416.t1,0,13,0,2,47,0
Pocillopora_acuta_HIv1_PredGene_g12150.t1,422,410,330,98,137,140
Pocillopora_acuta_HIv1_PredGene_g3055.t1,316,352,328,562,769,798
Pocillopora_acuta_HIv1_PredGene_g3201.t1,12,11,7,121,185,139
Pocillopora_acuta_HIv1_PredGene_g11914.t1,2,4,4,4,2,2
Pocillopora_acuta_HIv1_PredGene_g10509.t1,168,326,263,63,127,94
Pocillopora_acuta_HIv1_PredGene_g1685.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g33171.t1,0,7,0,0,7,0
Pocillopora_acuta_HIv1_PredGene_g32992.t1,0,3,0,7,5,6
Pocillopora_acuta_HIv1_PredGene_g8641.t1,0,0,0,9,13,8
Pocillopora_acuta_HIv1_PredGene_g33571.t1,169,62,123,82,50,79
Pocillopora_acuta_HIv1_PredGene_g12655.t1,0,0,0,6,0,2
Pocillopora_acuta_HIv1_PredGene_g7250.t1,66,48,80,22,27,33
Pocillopora_acuta_HIv1_PredGene_g19766.t1,34,46,66,23,45,44
Pocillopora_acuta_HIv1_PredGene_g794.t1,19,45,0,9,17,0
Pocillopora_acuta_HIv1_PredGene_g11141.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g18325.t1,1108,1311,1071,710,607,692
Pocillopora_acuta_HIv1_PredGene_g5051.t1,331,238,277,126,84,140
Pocillopora_acuta_HIv1_PredGene_g13483.t1,352,208,26,117,108,147
Pocillopora_acuta_HIv1_PredGene_g13483.t2,402,246,544,178,146,233
Pocillopora_acuta_HIv1_PredGene_g7087.t1,38,21,26,9,0,16
Pocillopora_acuta_HIv1_PredGene_30280_t,0,6,3,0,0,6
Pocillopora_acuta_HIv1_PredGene_g24917.t1,32,52,16,107,127,119
Pocillopora_acuta_HIv1_PredGene_g26636.t2,183,143,144,47,15,101
Pocillopora_acuta_HIv1_PredGene_g26636.t1,71,40,4,43,52,24
Pocillopora_acuta_HIv1_PredGene_g30672.t1,57,39,41,43,36,34
Pocillopora_acuta_HIv1_PredGene_g447.t1,14,11,13,21,25,14
Pocillopora_acuta_HIv1_PredGene_31704_t,2,2,5,3,3,2
Pocillopora_acuta_HIv1_PredGene_g11143.t1,0,0,10,0,2,0
Pocillopora_acuta_HIv1_PredGene_g13454.t1,27,9,21,8,2,0
Pocillopora_acuta_HIv1_PredGene_g33573.t2,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g33573.t1,9,11,0,6,4,0
Pocillopora_acuta_HIv1_PredGene_g5694.t1,0,0,6,3,4,0
Pocillopora_acuta_HIv1_PredGene_g31455.t1,177,113,111,73,59,62
Pocillopora_acuta_HIv1_PredGene_g28423.t1,26,49,34,22,70,34
Pocillopora_acuta_HIv1_PredGene_g1124.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g10787.t1,10,23,9,14,16,15
Pocillopora_acuta_HIv1_PredGene_19406_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17927.t1,116,151,94,40,93,72
Pocillopora_acuta_HIv1_PredGene_g24700.t1,0,0,0,0,1,0
Pocillopora_acuta_HIv1_PredGene_g14007.t1,5,19,0,3,21,9
Pocillopora_acuta_HIv1_PredGene_g18944.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g29590.t1,325,381,294,71,72,88
Pocillopora_acuta_HIv1_PredGene_g23491.t1,84,60,59,0,21,29
Pocillopora_acuta_HIv1_PredGene_g30104.t1,16,27,24,2,11,21
Pocillopora_acuta_HIv1_PredGene_g13370.t1,7,13,7,0,7,12
Pocillopora_acuta_HIv1_PredGene_g13999.t1,0,0,0,0,4,0
Pocillopora_acuta_HIv1_PredGene_g5439.t1,1005,765,911,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1902.t1,66,97,72,16,34,9
Pocillopora_acuta_HIv1_PredGene_g16238.t1,14,15,21,8,17,7
Pocillopora_acuta_HIv1_PredGene_g4264.t1,0,0,0,2,1,5
Pocillopora_acuta_HIv1_PredGene_g20822.t2,0,0,79,54,72,123
Pocillopora_acuta_HIv1_PredGene_16772_t,1,4,5,0,3,2
Pocillopora_acuta_HIv1_PredGene_g20822.t1,126,186,100,92,152,70
Pocillopora_acuta_HIv1_PredGene_g13481.t1,12,8,6,14,17,10
Pocillopora_acuta_HIv1_PredGene_g17803.t1,0,0,0,0,5,0
Pocillopora_acuta_HIv1_PredGene_g5053.t1,56,0,91,18,5,27
Pocillopora_acuta_HIv1_PredGene_g24915.t1,87,120,46,22,14,33
Pocillopora_acuta_HIv1_PredGene_g7411.t1,58,74,39,40,49,49
Pocillopora_acuta_HIv1_PredGene_g20258.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv1_PredGene_g6081.t1,0,13,0,0,7,0
Pocillopora_acuta_HIv1_PredGene_g22634.t1,0,21,0,0,28,17
Pocillopora_acuta_HIv1_PredGene_g29592.t1,2353,2416,2410,863,1031,1052
Pocillopora_acuta_HIv1_PredGene_g27335.t1,0,0,0,11,14,6
Pocillopora_acuta_HIv1_PredGene_g28421.t1,149,88,122,30,18,42
Pocillopora_acuta_HIv1_PredGene_2641_t,0,0,4,0,0,8
Pocillopora_acuta_HIv1_PredGene_g8700.t1,93,64,78,56,39,40
Pocillopora_acuta_HIv1_PredGene_g20785.t1,142,108,121,44,105,80
Pocillopora_acuta_HIv1_PredGene_24380_t,500,6,516,133,4,165
Pocillopora_acuta_HIv1_PredGene_g17216.t2,217,30,18,11,7,65
Pocillopora_acuta_HIv1_PredGene_g4242.t1,0,0,0,4,0,4
Pocillopora_acuta_HIv1_PredGene_g19114.t1,1094,607,1791,195,118,386
Pocillopora_acuta_HIv1_PredGene_g785.t1,108,175,60,47,72,37
Pocillopora_acuta_HIv1_PredGene_g16172.t1,0,30,0,0,7,6
Pocillopora_acuta_HIv1_PredGene_g27467.t1,56,33,25,19,32,20
Pocillopora_acuta_HIv1_PredGene_g24275.t1,0,0,0,5,4,0
Pocillopora_acuta_HIv1_PredGene_g24238.t1,1,0,2,11,19,18
Pocillopora_acuta_HIv1_PredGene_g1363.t1,40,0,39,28,10,23
Pocillopora_acuta_HIv1_PredGene_g12580.t1,21,13,8,5,15,5
Pocillopora_acuta_HIv1_PredGene_g11463.t1,4150,4266,4249,1665,2004,2259
Pocillopora_acuta_HIv1_PredGene_g17801.t1,0,0,0,0,3,6
Pocillopora_acuta_HIv1_PredGene_g13107.t1,17,14,44,15,0,15
Pocillopora_acuta_HIv1_PredGene_g28005.t1,92,241,91,83,158,85
Pocillopora_acuta_HIv1_PredGene_g19803.t1,528,383,384,423,523,582
Pocillopora_acuta_HIv1_PredGene_g30269.t1,64,52,59,11,0,13
Pocillopora_acuta_HIv1_PredGene_g33036.t1,0,0,0,4,3,4
Pocillopora_acuta_HIv1_PredGene_g3679.t1,108,73,68,44,38,50
Pocillopora_acuta_HIv1_PredGene_g25483.t1,94,82,40,26,36,25
Pocillopora_acuta_HIv1_PredGene_g11845.t1,101,64,81,11,0,17
Pocillopora_acuta_HIv1_PredGene_g3110.t1,589,491,156,541,320,179
Pocillopora_acuta_HIv1_PredGene_g16492.t1,427,361,389,299,292,406
Pocillopora_acuta_HIv1_PredGene_g22636.t1,128,55,101,33,60,42
Pocillopora_acuta_HIv1_PredGene_g33509.t1,328,347,327,275,369,310
Pocillopora_acuta_HIv1_PredGene_19229_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g30219.t1,134,140,121,62,72,85
Pocillopora_acuta_HIv1_PredGene_g14832.t1,10,2,3,5,5,7
Pocillopora_acuta_HIv1_PredGene_g7453.t1,135,0,155,184,0,69
Pocillopora_acuta_HIv1_PredGene_g5410.t1,63,112,143,51,164,148
Pocillopora_acuta_HIv1_PredGene_g18113.t1,71,58,58,42,51,52
Pocillopora_acuta_HIv1_PredGene_29041_t,198,89,164,17,43,18
Pocillopora_acuta_HIv1_PredGene_g18255.t1,16,5,21,18,4,4
Pocillopora_acuta_HIv1_PredGene_g8589.t1,0,3,6,4,9,7
Pocillopora_acuta_HIv1_PredGene_g10453.t1,1091,737,34,0,0,98
Pocillopora_acuta_HIv1_PredGene_g1361.t1,8,0,2,4,1,14
Pocillopora_acuta_HIv1_PredGene_g12582.t1,0,235,0,203,0,230
Pocillopora_acuta_HIv1_PredGene_g28007.t1,0,0,0,0,3,0
Pocillopora_acuta_HIv1_PredGene_g787.t1,0,19,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g22347.t1,191,203,129,33,44,31
Pocillopora_acuta_HIv1_PredGene_g5029.t1,514,86,400,274,78,248
Pocillopora_acuta_HIv1_PredGene_g9770.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15468.t1,41,23,17,97,44,79
Pocillopora_acuta_HIv1_PredGene_g4090.t1,151,175,207,55,116,129
Pocillopora_acuta_HIv1_PredGene_g12314.t1,1591,1603,1516,1649,1920,2073
Pocillopora_acuta_HIv1_PredGene_g7180.t1,323,88,189,120,39,101
Pocillopora_acuta_HIv1_PredGene_24509_t,3,5,3,0,35,44
Pocillopora_acuta_HIv1_PredGene_g19941.t1,0,0,0,0,9,0
Pocillopora_acuta_HIv1_PredGene_g16525.t1,116,171,244,68,330,221
Pocillopora_acuta_HIv1_PredGene_g7610.t2,394,463,524,355,618,561
Pocillopora_acuta_HIv1_PredGene_g7610.t1,243,91,0,18,0,0
Pocillopora_acuta_HIv1_PredGene_g7451.t1,619,432,377,384,638,562
