"","X1041.2","X1471.2","X1637.2","Sample1.2","Sample2.2","Sample3.2"
"MSTRG.17549",204,216,247,260,436,301
"MSTRG.10703",21,14,18,345,213,347
"MSTRG.17546",760,618,668,270,173,202
"MSTRG.17541",13,24,13,23,54,32
"MSTRG.17542",1322,1316,1432,2107,2472,2505
"MSTRG.3774",17,14,13,45,48,33
"MSTRG.24965",1159,957,846,2005,1413,1654
"MSTRG.24964",145,136,121,201,292,266
"MSTRG.22491",600,627,494,770,675,779
"MSTRG.22496",265,401,213,73,131,71
"MSTRG.22495",1260,781,808,276,146,214
"MSTRG.12916",211,292,230,887,1362,1112
"MSTRG.25613",42,46,30,13,15,9
"MSTRG.2916",142,173,180,46,21,29
"MSTRG.23720",106,89,78,17,14,26
"MSTRG.23721",33,22,18,30,43,48
"MSTRG.15335",383,346,341,391,390,435
"MSTRG.15339",96,109,80,130,106,130
"MSTRG.18188",126,80,76,34,39,40
"MSTRG.18184",4561,6001,4551,899,722,795
"MSTRG.18185",468,436,387,189,191,229
"MSTRG.11671",7862,7020,5550,3045,2783,2837
"MSTRG.18182",453,462,339,489,481,494
"MSTRG.18513",141,150,117,35,22,26
"MSTRG.18511",2261,2151,1885,2869,2724,2903
"MSTRG.18516",58,34,45,89,81,106
"MSTRG.18514",807,768,621,412,326,318
"MSTRG.13637",1059,841,875,440,478,460
"MSTRG.13635",518,631,476,44,33,45
"MSTRG.13631",173,113,120,68,48,45
"MSTRG.6117",92,77,58,9,9,12
"MSTRG.1326",129,89,110,25,29,34
"MSTRG.14173",1752,1505,1372,2143,3102,2999
"MSTRG.14174",1628,1220,1352,2324,2182,2990
"MSTRG.14177",300,295,237,310,402,340
"MSTRG.17364",73,56,35,91,143,93
"MSTRG.7245",796,875,806,982,1129,1084
"MSTRG.19262",8,12,9,19,17,29
"MSTRG.19263",360,216,256,122,109,135
"MSTRG.2142",141,176,196,56,71,53
"MSTRG.7938",78,83,87,40,32,33
"MSTRG.7931",360,444,427,154,229,198
"MSTRG.7936",1145,842,794,1307,1073,1306
"MSTRG.7934",104,196,145,44,46,61
"MSTRG.7935",4645,5479,4534,520,453,541
"MSTRG.3239",420,309,427,510,502,507
"MSTRG.8227",741,322,374,210,62,105
"MSTRG.3230",993,759,673,222,145,194
"MSTRG.3235",669,567,510,137,102,143
"MSTRG.20098",26,59,64,77,85,97
"MSTRG.20095",197,128,112,62,57,57
"MSTRG.20094",614,397,559,236,147,241
"MSTRG.20097",1065,1194,1045,1097,1462,1320
"MSTRG.918",490,362,385,217,117,204
"MSTRG.919",224,230,195,42,16,29
"MSTRG.5307",250,228,194,351,352,367
"MSTRG.5306",2961,1892,2213,765,908,868
"MSTRG.5304",30,24,38,47,49,88
"MSTRG.5301",283,234,220,54,60,56
"MSTRG.6654",54,51,45,26,10,9
"MSTRG.6650",1275,1395,1339,1896,2832,2405
"MSTRG.22651",40,28,59,58,72,82
"MSTRG.22652",65,59,52,56,119,84
"MSTRG.11259",182,121,249,31,51,71
"MSTRG.11257",684,728,698,282,232,196
"MSTRG.23525",262,242,181,86,103,88
"MSTRG.23527",657,1045,696,1140,1426,1274
"MSTRG.4312",144,175,94,56,44,52
"MSTRG.14371",106,167,163,42,43,46
"MSTRG.21938",206,109,123,264,375,269
"MSTRG.21934",211,110,216,56,40,58
"MSTRG.21932",12,2,4,27,23,33
"MSTRG.8607",8,7,9,21,23,27
"MSTRG.14992",615,906,886,216,439,338
"MSTRG.14991",738,1159,989,753,3071,1762
"MSTRG.14994",2987,3703,2510,8835,13200,11680
"MSTRG.25039",192,131,160,73,60,82
"MSTRG.25032",42,35,30,9,13,11
"MSTRG.25033",209,167,165,60,58,79
"MSTRG.13349",23,13,15,27,27,36
"MSTRG.13347",214,133,124,240,192,240
"MSTRG.13344",168,81,86,141,137,190
"MSTRG.13343",540,478,426,42,31,48
"MSTRG.13342",316,237,282,309,302,360
"MSTRG.13340",85,39,46,66,139,130
"MSTRG.19068",198,305,229,55,86,48
"MSTRG.19066",153,199,175,36,36,65
"MSTRG.19067",240,177,210,50,56,62
"MSTRG.1822",157,176,127,74,38,76
"MSTRG.1820",3020,2982,2705,2809,3800,3540
"MSTRG.2307",71,67,75,26,24,31
"MSTRG.16264",262,135,138,203,218,248
"MSTRG.13968",124,91,104,179,131,202
"MSTRG.8024",109,72,88,38,20,35
"MSTRG.8026",515,266,270,707,1470,1152
"MSTRG.8020",275,146,178,57,34,45
"MSTRG.9772",457,280,266,89,74,54
"MSTRG.9778",234,235,214,58,61,70
"MSTRG.1541",1023,923,892,2189,3054,2902
"MSTRG.18087",118,131,88,27,25,29
"MSTRG.1547",3954,2258,2334,1535,1122,1234
"MSTRG.22350",158,149,176,71,51,86
"MSTRG.22353",93,50,81,7,10,7
"MSTRG.22356",808,534,542,135,118,156
"MSTRG.8796",439,557,538,733,710,715
"MSTRG.4072",165,95,112,132,187,216
"MSTRG.4073",8436,7581,7774,1125,737,899
"MSTRG.4070",15,18,14,59,96,67
"MSTRG.2897",304,299,363,136,86,118
"MSTRG.2893",109,79,77,100,130,143
"MSTRG.2899",209,149,218,248,319,335
"MSTRG.10084",6477,7309,5789,1408,767,1116
"MSTRG.10087",321,344,280,393,498,496
"MSTRG.10086",133,105,132,195,198,283
"MSTRG.10082",233,280,246,79,78,74
"MSTRG.15107",95,87,51,122,100,108
"MSTRG.15100",57,15,66,7,3,6
"MSTRG.10555",207,200,180,58,94,94
"MSTRG.10553",1842,1499,1483,541,435,523
"MSTRG.5679",27,21,24,62,46,59
"MSTRG.18118",127,65,105,232,149,181
"MSTRG.3850",18,17,2,134,129,151
"MSTRG.18700",98,161,93,23,55,44
"MSTRG.18705",89,85,52,137,113,114
"MSTRG.6324",6294,7642,6387,988,818,894
"MSTRG.6326",161,197,136,44,27,43
"MSTRG.6327",500,621,579,159,128,189
"MSTRG.6321",34,40,29,208,86,225
"MSTRG.16968",193,167,126,46,41,59
"MSTRG.16963",82,71,85,17,37,34
"MSTRG.9981",444,325,215,428,479,428
"MSTRG.9984",161,58,86,186,111,155
"MSTRG.13985",398,358,373,172,182,171
"MSTRG.13987",87,33,40,53,111,149
"MSTRG.20689",594,510,464,580,742,631
"MSTRG.20682",100,90,86,151,185,157
"MSTRG.20684",57,47,40,49,86,98
"MSTRG.20535",7226,8576,7552,690,773,822
"MSTRG.16067",445,321,286,744,511,653
"MSTRG.16066",74,67,87,33,27,32
"MSTRG.16060",1085,885,910,532,478,526
"MSTRG.16069",289,302,332,133,114,118
"MSTRG.25338",94,58,65,20,27,17
"MSTRG.25337",771,688,660,242,166,199
"MSTRG.25332",29,54,51,81,85,66
"MSTRG.5536",953,339,452,265,167,200
"MSTRG.5537",66,33,50,16,15,9
"MSTRG.5531",193,180,131,62,50,93
"MSTRG.1320",20,18,10,40,60,65
"MSTRG.25480",210,243,227,46,48,55
"MSTRG.25483",388,371,277,465,410,493
"MSTRG.25484",171,134,110,47,23,27
"MSTRG.25487",159,149,112,358,395,355
"MSTRG.25489",90,87,51,26,19,10
"MSTRG.25488",21,23,25,79,81,88
"MSTRG.11594",52,20,42,67,47,64
"MSTRG.11596",1147,920,983,322,335,354
"MSTRG.11591",12135,16669,10756,2352,2060,2157
"MSTRG.22594",1670,1459,1663,272,173,295
"MSTRG.15745",2303,1783,1675,2355,2261,2884
"MSTRG.15747",9,4,4,103,183,134
"MSTRG.15749",297,125,154,280,218,320
"MSTRG.15748",1881,3718,1646,12959,23171,13716
"MSTRG.10715",54,59,30,188,136,173
"MSTRG.10710",872,791,675,1184,1219,1371
"MSTRG.12717",1027,809,693,963,955,861
"MSTRG.12714",207,208,215,106,77,105
"MSTRG.12713",113,127,123,39,25,24
"MSTRG.17078",110,57,66,107,106,95
"MSTRG.16602",70,114,79,115,142,192
"MSTRG.17070",92,59,51,28,26,18
"MSTRG.17072",5143,4248,3819,1467,1523,1751
"MSTRG.19381",665,531,446,903,772,801
"MSTRG.19385",314,329,326,399,340,403
"MSTRG.2519",554,268,183,693,547,464
"MSTRG.2516",245,150,96,85,24,33
"MSTRG.2514",40,32,14,50,56,65
"MSTRG.2512",14,16,12,29,19,30
"MSTRG.3648",677,857,774,1204,1893,1858
"MSTRG.3645",509,208,219,60,27,53
"MSTRG.4910",381,341,281,149,120,136
"MSTRG.4917",94,55,78,34,20,21
"MSTRG.4919",246,250,285,56,39,68
"MSTRG.4918",215,109,135,29,17,22
"MSTRG.18167",13,12,15,29,18,40
"MSTRG.18345",178,96,108,203,210,156
"MSTRG.6426",46,65,86,130,253,304
"MSTRG.6424",56,54,48,122,129,108
"MSTRG.6420",255,211,137,53,90,62
"MSTRG.43",140,155,96,283,230,306
"MSTRG.5732",249,291,360,545,1037,806
"MSTRG.5733",371,313,300,416,338,411
"MSTRG.5734",123,133,102,46,44,65
"MSTRG.6286",243,277,219,90,103,102
"MSTRG.6289",609,486,639,762,1399,1476
"MSTRG.7774",65,90,82,10,16,15
"MSTRG.7773",3866,2299,2316,4110,4955,5198
"MSTRG.7778",2,2,6,16,17,53
"MSTRG.5885",12,10,2,22,24,21
"MSTRG.5880",816,587,574,1291,1391,1301
"MSTRG.5889",14030,15521,13037,4020,2968,3145
"MSTRG.7485",720,698,621,803,1489,1248
"MSTRG.7480",1260,1138,1108,1613,2227,1684
"MSTRG.8939",1838,1022,1291,651,440,637
"MSTRG.8938",563,603,435,296,260,213
"MSTRG.8935",199,127,126,52,53,34
"MSTRG.8934",1284,1134,1309,1402,1765,1923
"MSTRG.747",19,30,41,6,9,10
"MSTRG.8304",13,14,9,19,25,27
"MSTRG.21562",50,44,40,62,67,68
"MSTRG.21566",272,269,293,278,510,337
"MSTRG.21568",11906,17925,9616,55184,75093,60757
"MSTRG.21569",116,126,115,37,30,30
"MSTRG.14898",100,61,74,137,181,182
"MSTRG.12997",552,463,362,844,657,716
"MSTRG.11949",525,473,309,205,201,169
"MSTRG.11943",776,781,586,767,1006,865
"MSTRG.11940",762,624,748,1471,1536,1740
"MSTRG.22147",1168,1115,796,1260,1256,1364
"MSTRG.22149",124,70,70,30,33,18
"MSTRG.22148",5,1,6,15,11,20
"MSTRG.25690",440,298,484,107,68,202
"MSTRG.25692",2170,2524,2043,2787,4295,3640
"MSTRG.25699",52,64,72,19,5,19
"MSTRG.17723",246,145,123,432,275,275
"MSTRG.9429",179,155,144,64,84,73
"MSTRG.24274",66,179,65,26,33,23
"MSTRG.14464",863,925,731,1049,999,887
"MSTRG.14564",233,273,163,309,439,347
"MSTRG.14289",1588,845,535,528,234,190
"MSTRG.14280",39,46,78,17,11,17
"MSTRG.19779",81,92,94,25,14,27
"MSTRG.12504",317,303,337,145,172,139
"MSTRG.18821",8,14,3,26,18,27
"MSTRG.18820",20,33,11,50,31,39
"MSTRG.18827",275,139,157,69,53,61
"MSTRG.2492",241,137,168,69,47,63
"MSTRG.2490",302,231,204,300,450,365
"MSTRG.2496",82,113,74,24,37,39
"MSTRG.2497",219,221,218,66,74,74
"MSTRG.2494",243,176,191,483,473,626
"MSTRG.16884",85,74,77,116,154,173
"MSTRG.2729",181,167,148,71,66,74
"MSTRG.2725",464,201,236,78,61,75
"MSTRG.2720",238,209,153,99,63,72
"MSTRG.19190",29,144,27,2,14,5
"MSTRG.19197",48,43,39,83,50,64
"MSTRG.9861",291,296,189,125,53,85
"MSTRG.4898",235,230,235,279,308,367
"MSTRG.9865",320,56,198,820,219,483
"MSTRG.20013",156,158,194,38,81,62
"MSTRG.20012",174,141,81,43,50,33
"MSTRG.20015",572,302,370,185,44,109
"MSTRG.20019",202,207,96,540,627,487
"MSTRG.628",320,170,492,411,395,962
"MSTRG.4762",2366,1983,1853,725,593,808
"MSTRG.4763",254,160,185,82,76,85
"MSTRG.4761",72,61,54,93,78,97
"MSTRG.4769",367,1339,283,54,183,71
"MSTRG.992",106,102,90,19,18,19
"MSTRG.993",539,361,412,192,195,204
"MSTRG.994",400,238,210,116,115,108
"MSTRG.5380",300,368,290,145,158,130
"MSTRG.21769",119,115,170,217,166,334
"MSTRG.2840",130,146,137,51,69,45
"MSTRG.7529",297,180,199,295,244,275
"MSTRG.16222",170,208,175,49,70,44
"MSTRG.8879",17,4,6,17,35,21
"MSTRG.8873",15,16,10,29,28,24
"MSTRG.8871",123,159,137,163,228,203
"MSTRG.8877",109,128,85,20,15,37
"MSTRG.8875",126,162,141,56,69,64
"MSTRG.24078",46,115,60,14,23,11
"MSTRG.9092",2049,2206,1784,2345,3700,3158
"MSTRG.7406",122,194,142,409,323,463
"MSTRG.23864",52,40,65,14,6,10
"MSTRG.23867",43,40,41,15,12,14
"MSTRG.23869",29,70,58,14,18,13
"MSTRG.17755",277,213,219,529,578,725
"MSTRG.17750",166,307,225,242,466,390
"MSTRG.17751",996,762,553,399,263,290
"MSTRG.17752",330,256,223,94,131,105
"MSTRG.3035",112,120,118,137,135,154
"MSTRG.24842",367,421,353,124,48,86
"MSTRG.16403",4811,2908,2615,6325,6109,5960
"MSTRG.4564",134,127,101,25,22,49
"MSTRG.4565",91,94,110,22,27,13
"MSTRG.11758",334,277,234,84,103,116
"MSTRG.11752",43,71,21,5,13,11
"MSTRG.2816",157,236,244,69,90,111
"MSTRG.2814",52,45,106,10,3,16
"MSTRG.23001",285,278,254,84,109,140
"MSTRG.15277",4125,5547,4414,509,358,506
"MSTRG.15276",69,40,38,20,5,13
"MSTRG.15273",524,299,302,83,53,80
"MSTRG.15186",685,796,467,1065,979,890
"MSTRG.15184",1244,1115,1021,1818,2409,2093
"MSTRG.24928",448,618,517,66,70,79
"MSTRG.18254",349,159,291,235,656,508
"MSTRG.18257",114,66,80,40,27,30
"MSTRG.18783",737,531,531,226,135,167
"MSTRG.18786",8,17,18,45,56,19
"MSTRG.18785",297,266,347,81,85,131
"MSTRG.1044",658,389,450,232,163,176
"MSTRG.1045",300,426,238,428,939,671
"MSTRG.1041",304,337,293,128,78,76
"MSTRG.14638",532,1097,870,208,249,234
"MSTRG.14636",42,154,94,30,19,22
"MSTRG.14634",213,434,282,109,137,108
"MSTRG.14635",382,759,604,64,108,112
"MSTRG.14631",27,29,22,61,89,127
"MSTRG.13069",429,500,430,154,176,210
"MSTRG.13066",529,844,479,223,336,237
"MSTRG.13067",59,38,36,72,71,96
"MSTRG.13061",361,363,365,338,481,514
"MSTRG.6900",18,49,17,58,77,55
"MSTRG.12334",679,833,851,1186,2054,1783
"MSTRG.6906",235,283,204,293,247,349
"MSTRG.7055",152,144,144,55,34,38
"MSTRG.7053",42,37,44,62,119,118
"MSTRG.15857",54,54,57,12,20,28
"MSTRG.24139",56,24,56,6,4,8
"MSTRG.16873",37,56,52,17,18,15
"MSTRG.9000",52,36,39,15,7,6
"MSTRG.16876",144,97,156,58,51,44
"MSTRG.16878",7152,7110,5972,1725,3298,2325
"MSTRG.3372",1921,2092,1841,217,206,188
"MSTRG.10580",255,94,203,59,23,32
"MSTRG.2620",788,195,644,1571,432,1235
"MSTRG.14601",52,37,50,8,15,15
"MSTRG.14600",444,284,417,119,75,115
"MSTRG.20602",7,12,11,26,16,38
"MSTRG.20603",8,7,7,24,15,43
"MSTRG.20609",74,64,63,114,94,105
"MSTRG.814",968,822,636,397,385,373
"MSTRG.817",104,118,92,98,143,167
"MSTRG.819",4,8,10,16,16,20
"MSTRG.5021",100,68,88,25,36,31
"MSTRG.19307",6,7,10,42,43,24
"MSTRG.6377",96,72,91,16,11,9
"MSTRG.21265",60,12,24,106,44,49
"MSTRG.6593",502,476,473,798,808,993
"MSTRG.6597",57,19,81,62,106,176
"MSTRG.6599",534,208,116,1972,1857,885
"MSTRG.22512",4801,2794,2853,1593,1241,1550
"MSTRG.22513",1380,1111,1276,474,415,421
"MSTRG.22510",1006,1368,1068,329,555,443
"MSTRG.22518",424,405,403,58,123,96
"MSTRG.6049",5351,4441,3548,699,460,461
"MSTRG.6048",269,161,128,12,24,20
"MSTRG.11514",57,56,38,14,22,16
"MSTRG.11515",291,236,264,98,81,134
"MSTRG.11516",753,659,821,320,357,412
"MSTRG.11512",557,194,333,109,57,100
"MSTRG.23644",213,149,195,29,30,45
"MSTRG.23642",135,142,160,28,29,84
"MSTRG.7318",109,70,128,164,160,153
"MSTRG.14038",191,90,107,327,266,339
"MSTRG.25178",470,333,421,189,196,164
"MSTRG.25174",97,96,90,113,150,110
"MSTRG.13267",133,27,111,10,8,19
"MSTRG.19301",306,194,186,89,102,91
"MSTRG.19304",261,82,82,68,25,31
"MSTRG.19308",750,518,607,1596,1341,1551
"MSTRG.2229",1479,755,1131,1430,1508,1988
"MSTRG.2224",93,92,60,28,31,32
"MSTRG.2227",125,87,125,38,37,44
"MSTRG.2226",263,214,249,224,343,299
"MSTRG.2221",154,189,129,29,29,54
"MSTRG.12980",20,18,20,53,90,89
"MSTRG.16307",91,117,68,17,18,25
"MSTRG.16301",151,275,153,48,44,39
"MSTRG.16302",261,101,153,79,39,57
"MSTRG.16604",637,219,459,154,61,139
"MSTRG.12436",543,476,411,538,1000,695
"MSTRG.16606",418,205,408,105,47,98
"MSTRG.2593",66,79,79,20,6,31
"MSTRG.2591",4865,5507,4552,1114,1244,1310
"MSTRG.13884",180,309,169,52,69,49
"MSTRG.13885",18,20,27,5,3,7
"MSTRG.15145",73,159,97,155,194,172
"MSTRG.19878",1398,979,1013,1050,2786,2108
"MSTRG.3173",159,206,133,222,476,287
"MSTRG.4666",1568,420,740,343,55,203
"MSTRG.11655",700,175,476,122,65,208
"MSTRG.22251",115,165,153,318,369,376
"MSTRG.22250",129,103,123,47,43,47
"STRG.14207",5,5,3,13,20,18
"MSTRG.4330",706,512,607,653,887,926
"MSTRG.7024",398,220,273,424,355,440
"MSTRG.20844",136,122,137,216,204,211
"MSTRG.25837",897,826,919,1416,1480,1626
"MSTRG.2015",507,456,395,536,488,494
"MSTRG.7021",305,165,217,320,253,300
"MSTRG.9124",840,958,766,1125,1702,1550
"MSTRG.8716",209,166,173,59,38,51
"MSTRG.15026",11,9,10,22,30,20
"MSTRG.10216",519,462,433,473,571,536
"MSTRG.10219",1499,1167,1816,1334,2310,2258
"MSTRG.25724",263,269,201,391,618,598
"MSTRG.3950",1177,937,921,292,241,300
"MSTRG.3951",769,850,756,236,325,300
"MSTRG.3952",210,146,180,47,49,47
"MSTRG.3953",7674,11974,8237,868,706,764
"MSTRG.18420",647,765,716,585,1273,981
"MSTRG.13742",6,42,25,151,492,242
"MSTRG.13741",61,26,71,212,92,218
"MSTRG.13746",575,848,806,1345,1169,2185
"MSTRG.6200",515,363,460,569,619,600
"MSTRG.6205",661,655,678,210,287,297
"MSTRG.8453",714,582,426,591,1260,767
"MSTRG.21876",626,634,527,528,901,780
"MSTRG.21877",170,228,174,56,53,76
"MSTRG.21878",105,71,73,30,34,27
"MSTRG.20471",90,42,59,18,16,24
"MSTRG.20470",163,109,145,253,268,200
"MSTRG.5273",103,93,89,32,26,29
"MSTRG.5277",559,417,398,206,119,194
"MSTRG.5275",54,31,29,58,79,39
"MSTRG.5279",801,722,755,314,262,289
"MSTRG.11492",182,132,89,45,42,38
"MSTRG.11495",147,172,154,38,49,67
"MSTRG.22725",159,88,183,262,187,236
"MSTRG.22726",152,156,104,45,56,70
"MSTRG.26034",261,120,109,56,76,37
"MSTRG.24765",356,262,274,105,93,149
"MSTRG.20868",188,111,101,55,52,63
"MSTRG.20869",55,92,65,99,98,102
"MSTRG.20860",46,59,67,21,16,15
"MSTRG.20863",330,185,268,76,88,124
"MSTRG.20867",491,469,257,462,613,492
"MSTRG.15550",124,126,91,41,45,38
"MSTRG.15552",114,60,98,166,176,164
"MSTRG.17956",554,490,314,176,173,152
"MSTRG.17951",244,199,183,181,365,285
"MSTRG.17958",637,629,511,127,89,93
"MSTRG.24189",11,14,29,39,35,61
"MSTRG.24187",56,72,103,100,153,193
"MSTRG.24186",49,59,32,21,13,12
"MSTRG.10458",11,11,7,18,33,24
"MSTRG.10453",187,134,148,69,38,56
"MSTRG.10454",210,181,192,81,36,81
"MSTRG.13181",1455,1447,1162,2559,2996,3012
"MSTRG.10988",64,79,53,10,22,16
"MSTRG.10985",227,224,151,100,86,61
"MSTRG.4649",2047,1778,1822,2163,3089,3212
"MSTRG.8151",26,17,34,171,20,71
"MSTRG.8156",36,53,63,10,10,9
"MSTRG.8159",962,615,496,1182,970,973
"MSTRG.1857",200,134,145,45,48,76
"MSTRG.4816",267,176,219,93,51,70
"MSTRG.1856",96,134,110,38,56,43
"MSTRG.3457",287,268,266,284,341,438
"MSTRG.3450",823,515,554,240,251,230
"MSTRG.3453",17,14,16,23,48,24
"MSTRG.9685",571,514,511,759,935,983
"MSTRG.9680",581,597,377,577,968,762
"MSTRG.4106",41,52,56,57,75,80
"MSTRG.4107",200,155,241,192,290,367
"MSTRG.4105",1019,924,803,1254,1551,1623
"MSTRG.17435",953,932,719,306,258,234
"MSTRG.15614",43,35,43,17,8,11
"MSTRG.14299",11,44,12,29,57,67
"MSTRG.10935",258,201,163,311,593,434
"MSTRG.10934",1285,992,830,2006,2670,2286
"MSTRG.10937",210,111,132,68,55,57
"MSTRG.9639",269,237,205,415,363,275
"MSTRG.305",104,62,63,71,148,120
"MSTRG.309",22,15,17,24,50,27
"MSTRG.9940",2698,3666,2101,539,770,639
"MSTRG.5567",15,36,21,3,2,5
"MSTRG.21185",874,611,878,142,22,153
"MSTRG.25248",4098,2714,4754,1231,757,2106
"MSTRG.22025",917,888,769,419,473,486
"MSTRG.22023",213,172,118,68,48,51
"MSTRG.23375",109,118,135,173,303,233
"MSTRG.25793",518,406,462,714,1223,1403
"MSTRG.25792",392,541,406,138,148,150
"MSTRG.22689",49,86,89,17,15,35
"MSTRG.11133",2910,2480,2309,2947,3231,3125
"MSTRG.11137",184,230,189,289,294,233
"MSTRG.11139",14,30,25,25,70,50
"MSTRG.24688",470,559,365,670,677,828
"MSTRG.22977",161,151,144,60,42,64
"MSTRG.22979",185,242,144,69,88,84
"MSTRG.24532",150,323,172,662,544,528
"MSTRG.12360",22,89,52,114,177,143
"MSTRG.17851",14,2,9,35,12,37
"MSTRG.13573",59,56,77,252,378,450
"MSTRG.22522",276,224,265,213,494,349
"MSTRG.13398",96,55,57,113,99,96
"MSTRG.13390",263,234,196,85,115,108
"MSTRG.13395",104,212,137,34,56,45
"MSTRG.18942",62,230,61,1576,2168,1503
"MSTRG.18943",21,27,11,40,103,33
"MSTRG.18946",703,1051,692,2115,2783,2077
"MSTRG.18947",588,577,534,1801,1829,2055
"MSTRG.18949",69,95,56,74,151,142
"MSTRG.6986",323,325,201,341,516,408
"MSTRG.2603",251,183,128,82,96,56
"MSTRG.2604",1780,1570,1334,637,590,578
"MSTRG.19094",95,89,73,28,32,25
"MSTRG.19090",1148,910,993,984,1143,1149
"MSTRG.1323",72,90,75,98,194,110
"MSTRG.545",115,224,236,58,37,46
"MSTRG.544",10,21,13,94,107,121
"MSTRG.543",91,100,111,37,47,30
"MSTRG.8720",28,31,28,6,13,4
"MSTRG.6113",57,122,33,12,13,13
"MSTRG.4603",214,194,114,251,280,313
"MSTRG.4602",326,333,281,358,534,492
"MSTRG.4609",414,203,209,102,128,111
"MSTRG.4608",196,117,157,280,218,224
"MSTRG.1649",6419,7624,6402,580,696,615
"MSTRG.1641",274,200,265,197,561,499
"MSTRG.1646",2150,1332,1616,2900,1495,2404
"MSTRG.21154",126,341,282,38,106,76
"MSTRG.21153",39,97,56,50,282,100
"MSTRG.6519",12908,10762,8386,50627,34258,35005
"MSTRG.7392",14,17,10,25,45,23
"MSTRG.7393",483,385,396,218,171,186
"MSTRG.7391",637,471,528,174,134,142
"MSTRG.7396",283,192,204,74,101,108
"MSTRG.7395",29,21,34,46,80,61
"MSTRG.7399",1328,1184,1065,2466,2395,2533
"MSTRG.24331",37,60,44,13,20,7
"MSTRG.9873",201,171,350,658,377,946
"MSTRG.15923",826,435,533,218,118,168
"MSTRG.15922",84,71,95,42,20,30
"MSTRG.4886",30,24,20,46,36,38
"MSTRG.20366",25,24,50,61,72,54
"MSTRG.20360",1018,819,767,2371,1896,2443
"MSTRG.23942",137,140,104,135,199,182
"MSTRG.23946",99,62,51,113,81,123
"MSTRG.3611",353,347,261,308,627,440
"MSTRG.7243",1991,1831,1714,2428,3259,3305
"MSTRG.17387",511,377,302,660,714,613
"MSTRG.13804",247,128,158,65,41,51
"MSTRG.13808",502,366,464,816,608,1048
"MSTRG.8476",218,149,153,59,90,81
"MSTRG.615",46,60,70,10,11,31
"MSTRG.8473",16,17,9,15,51,39
"MSTRG.17658",1472,2381,2018,4164,8289,6659
"MSTRG.19964",664,703,652,1246,1782,2155
"MSTRG.16388",111,91,86,23,28,24
"MSTRG.16389",231,267,187,53,75,75
"MSTRG.16384",1023,779,613,1207,1009,945
"MSTRG.16529",755,821,718,1065,898,1047
"MSTRG.12861",285,228,211,101,131,115
"MSTRG.12860",247,292,278,53,94,77
"MSTRG.16522",354,221,239,377,305,349
"MSTRG.16524",37,44,48,12,10,16
"MSTRG.4774",1321,1244,1182,1391,1268,1500
"MSTRG.25450",217,322,266,98,127,124
"MSTRG.25457",249,341,239,110,99,96
"MSTRG.25458",1596,3279,1112,621,657,436
"MSTRG.23129",115,150,126,23,52,37
"MSTRG.24470",130,129,126,427,178,323
"MSTRG.10162",10214,10532,9095,2032,2314,1762
"MSTRG.10165",171,171,117,42,46,36
"MSTRG.10293",130,126,124,125,213,206
"MSTRG.10838",1304,1135,992,1830,1637,1887
"MSTRG.12473",50,51,74,24,20,16
"MSTRG.1875",264,185,127,77,83,71
"MSTRG.7158",261,505,217,84,150,86
"MSTRG.7847",307,300,129,96,92,46
"MSTRG.7840",103,124,93,14,23,12
"MSTRG.8399",62,80,67,20,34,21
"MSTRG.6189",34,41,34,67,64,48
"MSTRG.8397",12427,13750,12635,1843,788,1203
"MSTRG.20165",178,203,171,189,259,260
"MSTRG.20167",1156,1090,1007,1026,1169,1318
"MSTRG.9448",1013,717,713,867,1244,1133
"MSTRG.9449",722,599,577,183,132,162
"MSTRG.9442",4,16,6,18,27,21
"MSTRG.9443",23,15,13,30,43,43
"MSTRG.5144",197,136,47,53,24,14
"MSTRG.21691",49,35,21,91,48,84
"MSTRG.21698",9034,11236,8579,2166,2985,2530
"MSTRG.21347",133,77,74,193,138,198
"MSTRG.8223",100,60,64,30,23,29
"MSTRG.3234",173,123,147,58,60,64
"MSTRG.6494",102,53,65,180,112,207
"MSTRG.6498",1297,750,693,397,328,342
"MSTRG.6728",60,49,82,86,74,136
"MSTRG.6720",889,762,618,955,1201,1037
"MSTRG.6724",426,336,331,410,443,417
"MSTRG.11413",31,19,27,92,111,102
"MSTRG.11419",141,166,71,32,19,22
"MSTRG.7451",294,429,357,124,177,143
"MSTRG.7452",15,14,14,25,26,33
"MSTRG.7456",85,59,63,35,22,16
"MSTRG.23458",90,56,67,31,14,19
"MSTRG.23459",34,44,42,173,355,279
"MSTRG.23457",46,46,33,13,10,13
"MSTRG.23452",64,49,51,18,17,26
"MSTRG.15889",620,829,675,142,132,156
"MSTRG.15883",129,243,110,14,27,17
"MSTRG.24100",18,14,25,176,71,207
"MSTRG.25858",139,193,160,30,60,62
"MSTRG.25859",373,259,316,425,556,617
"MSTRG.14784",31,25,43,54,46,66
"MSTRG.12271",399,420,345,83,138,72
"MSTRG.12277",5291,6078,5108,342,289,355
"MSTRG.14826",113,134,115,47,13,35
"MSTRG.14825",294,160,180,391,607,445
"MSTRG.14822",280,394,314,535,639,604
"MSTRG.19359",128,152,126,34,74,56
"MSTRG.11999",227,127,182,53,50,61
"MSTRG.11990",146,156,82,33,15,21
"MSTRG.11997",642,604,454,584,1052,777
"MSTRG.3722",162,155,103,53,56,54
"MSTRG.3726",304,350,299,468,609,585
"MSTRG.3724",125,143,128,63,63,52
