gene_id,1101,1548,1628,Sample4,Sample5,Sample6
adi2mcaRNA29166_R8,0,0,0,62,91,63
g43587,147,170,132,26,26,35
g43586,2161,1133,1017,43,74,60
g43585,204,121,187,48,69,73
adi2mcaRNA29166_R2,16,11,7,85,130,80
adi2mcaRNA13821_R0,16,2,18,89,40,62
g43588,410,531,391,16,28,22
adi2mcaRNA29166_R7,24,4,9,53,83,81
adi2mcaRNA29166_R5,0,0,0,34,58,48
adi2mcaRNA29166_R4,0,1,0,49,82,59
adi2mcaRNA28013_R1,2,3,3,36,84,41
g54834,213,179,205,57,56,85
g45401,108,75,48,169,305,184
g34707,1,2,0,8,5,2
g545,0,0,0,47,74,91
adi2mcaRNA28013_R3,2,4,2,34,45,28
g57155,9,4,0,32,58,48
g33979,1338,1031,1327,79,104,77
g33978,269,178,240,41,72,67
g33975,175,81,209,7,25,10
adi2mcaRNA28013_R5,1,1,1,35,42,30
g33977,3020,2195,1907,132,184,110
adi2mcaRNA25613_R9,11,14,15,21,42,21
g33971,439,343,469,23,34,30
g33970,337,233,244,18,37,36
g33973,154,102,221,32,30,52
g45405,61,67,116,31,65,48
g42675,0,0,1,12,23,24
adi2mcaRNA39206_R0,3604,2701,3464,34,51,55
adi2mcaRNA4930_R0,396,260,282,31,62,41
g49005,16,4,12,9,24,20
g53186,0,0,0,0,1,14
g53185,8,32,22,23,22,42
g53183,495,522,258,29,56,42
g53180,593,364,254,136,255,143
adi2mcaRNA13109_R0,935,398,456,17,18,24
g42247,3,0,0,8,11,12
g53188,0,0,9,8,18,30
g53189,0,0,0,14,25,15
g28368,15,3,5,36,51,31
g28369,5,4,3,51,72,45
g2605,0,0,0,2,13,5
adi2mcaRNA24325_R1,126,186,24,28,102,65
adi2mcaRNA24325_R3,20,0,0,24,59,46
g28360,0,0,0,18,32,16
g28361,0,0,0,26,31,16
g28363,8,6,0,10,8,10
g28364,6,2,0,24,46,26
g28365,0,0,0,15,26,6
g28366,0,12,0,23,35,61
g34479,0,0,0,23,35,27
g34478,0,0,0,5,12,11
g70639,0,2,2,16,14,24
g70638,0,0,0,11,20,25
adi2mcaRNA39563_R7,9,7,4,46,63,49
adi2mcaRNA39563_R4,0,0,0,23,41,43
g44911,0,0,1,6,19,6
g34470,3,4,0,24,30,22
g34473,0,0,0,1,2,2
g70630,0,0,0,14,9,16
g70637,2,0,0,30,57,79
g70636,66,121,62,58,115,104
g44917,1,0,2,3,11,6
g34476,0,0,0,7,6,10
g22803,585,496,679,43,65,44
adi2mcaRNA35441_R4,0,2,0,11,44,47
g6405,333,246,279,47,68,49
g6406,333,281,692,13,20,20
g22802,437,164,197,23,23,22
g6409,303,172,185,25,41,30
g22801,83,52,64,11,19,10
g64167,3,6,0,4,19,2
g15884,0,0,0,10,11,19
g15887,2,0,0,16,9,8
adi2mcaRNA40938_R4,0,0,0,15,23,25
g15881,9,0,0,25,39,32
g38768,8,4,0,12,24,15
g15882,5,0,2,39,42,37
adi2mcaRNA25339_R1,29,32,19,16,36,27
adi2mcaRNA25339_R0,27,22,12,17,43,28
g64165,4,3,3,43,97,23
g15889,5,3,7,13,17,27
g15888,0,0,0,9,6,14
adi2mcaRNA40398_R1,60,63,34,7,9,6
g22806,305,302,402,36,48,47
g62447,0,0,0,16,43,26
g62446,0,0,0,31,63,61
g62445,0,0,0,10,13,18
g62444,62,53,22,64,105,64
g62442,0,0,0,9,7,11
g62441,0,0,0,22,24,16
g27876,5,0,0,92,96,71
g62449,0,0,0,21,7,5
g62448,11,22,17,36,62,63
g7789,177,144,83,9,12,10
g47468,742,305,498,65,107,96
adi2mcaRNA12278_R0,304,158,189,40,127,93
g47464,460,313,346,30,57,39
g47465,117,37,59,20,32,25
g47466,526,320,477,21,51,31
g47467,172,59,112,73,94,98
g47460,146,73,231,7,15,11
g47462,285,235,238,73,118,90
g47463,501,543,524,22,27,23
g13498,0,0,1,1,3,6
adi2mcaRNA31509_R9,0,0,0,0,0,0
adi2mcaRNA31509_R8,0,0,0,32,26,22
adi2mcaRNA31509_R7,0,0,0,4,14,10
adi2mcaRNA31509_R6,0,0,0,0,3,0
adi2mcaRNA31509_R5,1,0,0,0,6,0
adi2mcaRNA31509_R4,0,0,0,0,0,0
adi2mcaRNA31509_R3,0,0,0,18,0,17
adi2mcaRNA31509_R2,0,0,0,6,0,3
adi2mcaRNA33200_R6,15,14,46,13,12,11
adi2mcaRNA33200_R1,6,16,111,4,23,9
g66314,867,702,253,41,93,47
g23379,0,0,0,15,25,22
g33589,65,28,73,12,23,17
g32734,24,0,7,12,19,16
g32735,0,0,0,11,14,7
g32736,0,0,0,7,20,14
g32737,0,0,1,10,14,8
g32730,0,0,0,22,42,23
g32731,18,43,14,20,39,29
g32732,3,0,0,53,62,72
g18612,0,9,26,18,22,24
g29091,0,0,0,14,42,31
g29090,0,2,0,29,80,32
g29093,0,0,0,10,26,13
g29092,0,5,1,54,55,64
g32738,1,3,2,14,14,13
g29094,6,0,0,19,76,32
g29097,2,4,3,21,53,20
g15088,50,0,0,14,4,6
g30383,108,134,181,41,35,28
g30382,0,0,0,15,50,25
g30381,0,0,0,16,20,15
g30380,8,3,8,32,43,43
g30387,336,189,276,78,75,121
g15085,166,51,144,7,9,10
g38158,26,24,17,54,139,113
g38159,0,0,1,13,21,18
g38156,0,5,0,32,44,44
g38157,0,3,0,6,24,30
g38154,0,0,0,66,128,88
g38155,0,7,3,55,286,258
g15087,0,0,0,17,25,16
g38151,0,0,0,0,42,28
g29543,0,0,4,24,47,23
g29542,0,0,0,9,13,6
g23177,0,0,0,9,20,18
g29547,3,0,0,9,21,23
g29546,3,4,8,34,25,13
g29544,0,0,0,24,26,17
g15081,0,15,55,26,45,65
g29549,1,2,1,23,44,50
g29548,0,0,5,36,50,36
adi2mcaRNA32532_R0,512,149,257,45,77,62
g15080,59,7,50,25,14,49
g28997,1325,1318,751,106,193,119
adi2mcaRNA16319_R2,11,30,0,3,18,6
g38646,0,0,0,39,15,5
g23173,2173,1556,1377,123,137,156
g21246,0,22,15,3,11,7
g32547,1,0,0,17,19,19
g19098,56,29,49,28,45,32
g28994,142,93,168,51,86,61
g40119,4,0,1,9,12,12
g21240,0,0,0,5,8,8
g19090,2,2,0,5,21,22
g19091,0,0,0,2,11,21
g40111,421,480,355,60,71,55
g40110,5,3,2,19,11,17
g40113,140,61,60,32,26,37
g40112,89,86,64,33,31,32
g21242,0,0,0,10,19,0
g21243,1,0,0,6,9,13
g48606,0,0,0,10,0,0
g48087,455,313,246,40,59,63
adi2mcaRNA37614_R8,0,0,0,5,33,6
adi2mcaRNA20817_R9,0,0,0,107,148,101
g32540,0,0,0,0,1,0
g49867,1116,645,1181,13,20,27
g16516,0,0,0,14,26,25
g16517,4,0,0,24,35,43
g16514,0,0,2,41,52,39
g16515,0,0,0,20,15,9
g19320,5,6,11,4,8,8
g16513,0,0,3,33,62,41
g16510,0,0,0,14,11,8
g19323,0,0,0,20,44,13
g48083,304,127,303,40,91,81
g19328,0,0,0,5,27,8
g19329,1,0,0,5,22,2
g16518,12,5,0,65,72,45
g16519,71,15,17,9,14,16
g31346,265,245,119,33,57,62
adi2mcaRNA23300_R1,209,86,51,10,21,37
g49185,0,0,2,32,41,23
adi2mcaRNA23292_R4,8,0,6,12,8,14
g45378,5,1,2,17,17,10
g26735,13,0,0,46,12,36
g45379,5,0,1,11,12,11
adi2mcaRNA31866_R5,0,5,0,36,75,84
g34257,0,0,0,132,173,164
g22573,1962,897,1000,92,122,142
g22572,73,50,75,96,135,125
g22571,670,583,911,44,63,70
g22570,369,250,342,64,53,54
g22577,198,159,86,57,88,108
g22576,51,11,29,17,16,22
g22574,9521,4356,5421,21,8,24
g22579,1460,747,918,14,18,32
g22578,0,0,0,5,5,11
g37818,0,0,0,0,10,0
g30856,0,0,0,0,3,2
g37812,0,0,0,6,7,0
g37813,0,0,0,16,13,0
g37810,0,1,3,7,22,5
g37811,0,0,0,17,30,20
g37816,1,5,1,5,28,5
g45377,12,13,10,18,35,22
g33129,0,0,8,15,16,13
adi2mcaRNA36405_R3,0,0,3,22,35,19
g33122,14,0,0,20,19,21
g33123,15,4,0,11,35,21
g33120,0,0,0,0,34,0
g33121,18,0,5,14,10,17
g33126,2,0,4,22,21,58
g33127,9,0,11,23,39,24
g33124,0,0,0,19,16,41
g33125,14,0,0,57,0,75
g31414,163,110,64,54,66,53
g35344,172,133,91,12,22,16
g31416,1067,993,741,105,196,144
g31417,1,3,0,10,23,15
g31410,59,35,35,29,47,48
g31411,648,177,258,107,156,144
g31412,4191,2396,16417,9,9,29
g30193,0,10,0,20,49,37
g31418,101,56,60,37,69,54
g30190,471,328,404,10,18,16
g35347,0,0,0,20,12,23
g27601,31,50,31,46,44,35
g23196,0,0,0,19,40,26
g18054,223,171,77,19,28,23
g23194,15,29,9,39,70,52
g18056,269,183,106,17,37,20
g8705,0,0,0,51,63,71
g31025,0,0,0,33,35,41
g23191,70,54,18,55,62,66
g35343,0,8,0,20,0,0
g18059,6,32,53,45,124,73
g18058,182,74,102,52,103,63
g23198,9,11,6,22,60,42
g30198,351,270,27,15,33,15
g38101,471,567,567,53,68,60
g31024,0,0,0,6,16,25
g9541,0,0,0,28,86,52
g39649,0,2,0,30,42,23
adi2mcaRNA32014_R0,0,0,2,28,63,56
adi2mcaRNA4223_R0,111,69,74,15,25,20
adi2mcaRNA40529_R5,0,0,0,0,12,6
g24399,0,0,0,0,3,0
g50429,2,0,6,41,52,32
g71300,0,0,0,3,11,6
g71301,0,0,0,21,17,21
g23222,0,0,0,27,50,38
g23223,0,0,0,12,34,27
g23224,5,0,0,26,50,26
g71305,4,5,7,5,10,7
g71306,14,4,12,4,7,7
g23227,14,6,9,66,106,112
g23229,0,0,0,23,34,38
adi2mcaRNA10177_R1,0,0,0,64,118,204
g67251,64,0,51,21,35,50
g67250,0,3,0,16,11,7
g36922,73,0,0,18,21,28
g67255,33,10,10,33,71,48
adi2mcaRNA16568_R6,2,3,2,25,22,31
g67257,14,3,17,30,44,46
g67256,0,0,0,24,50,29
adi2mcaRNA16568_R9,0,5,0,40,66,40
adi2mcaRNA12524_R0,326,206,225,30,42,43
g20557,0,0,0,1,1,0
g20556,8,5,4,18,22,21
g20555,171,0,4,20,10,0
g20554,186,101,138,165,191,118
g20553,138,69,83,93,132,74
g20552,0,0,0,21,4,2
g20551,85,0,21,15,36,42
g20550,26,2,0,2,5,3
g61154,115,59,79,17,35,43
g61155,86,42,67,8,20,29
g61156,34,35,50,35,65,49
g61157,2307,1483,966,42,96,107
g61150,14,0,0,24,16,14
g61151,15,0,0,29,51,12
g20559,14,1,4,10,23,9
g61153,14,8,6,5,8,4
g12278,0,0,0,7,6,13
g24644,0,0,1,12,22,10
g24642,6,4,0,35,48,39
g24641,0,0,0,8,16,10
g24640,0,0,0,11,38,22
g50423,0,0,3,16,22,18
g33587,0,0,3,33,57,70
adi2mcaRNA35429_R1,274,190,88,15,21,15
g58659,17,18,10,135,226,206
adi2mcaRNA11077_R1,147,17,7,4,10,11
adi2mcaRNA37490_R0,894,431,1431,18,49,23
adi2mcaRNA37490_R1,0,0,0,9,37,24
g64001,0,0,0,18,25,25
adi2mcaRNA39217_R8,0,0,0,3,18,9
g59122,198,289,225,23,45,38
g20880,3084,1471,1135,447,705,608
g20883,0,0,7,47,85,65
g48268,2404,1499,1285,72,114,110
g59126,214,147,177,14,36,33
g59127,1341,1050,1605,37,57,54
g59124,1247,603,744,41,74,64
g59125,29,3,13,94,116,110
g20889,1,0,1,7,14,4
g20888,0,0,0,13,15,13
g48261,532,375,474,41,72,61
g48260,120,129,440,8,18,18
g48267,4,3,3,9,14,20
g48266,3683,2197,1569,41,76,118
g48265,0,0,8,0,14,20
g48264,612,905,1234,15,24,27
g9724,132,138,92,37,50,37
g9726,35,18,180,32,49,32
g52238,0,0,0,2,13,5
g9720,29,7,52,2,6,10
g9721,268,139,302,15,13,7
g9722,5,13,26,4,13,12
g9723,1172,940,1181,36,63,43
adi2mcaRNA28367_R2,0,0,0,25,26,28
g9728,2,24,0,11,13,1
g9729,42,74,118,10,6,15
g46000,205,211,188,36,41,31
adi2mcaRNA28367_R4,10,6,0,35,21,30
g67875,125,163,146,14,23,24
g14680,7,0,3,10,15,13
g67876,0,0,0,23,26,43
g67871,19,16,49,0,7,6
g67870,110,90,160,24,53,49
g67873,53,65,106,13,39,23
g67872,6,3,8,8,29,22
g67879,8,0,0,30,35,23
g67878,0,0,0,50,68,25
g36262,1064,533,1489,41,47,37
adi2mcaRNA36063_R3,137,56,21,125,368,101
g52232,0,0,0,19,31,16
g31022,10,14,3,16,8,23
adi2mcaRNA7615_R2,158,105,240,28,40,35
g64003,3,6,11,86,119,150
adi2mcaRNA7615_R0,47,54,23,33,89,80
adi2mcaRNA7615_R4,216,144,163,56,144,91
g13821,547,517,735,101,125,97
g13823,36,15,56,3,6,8
g13822,0,0,0,33,77,35
g13825,82,71,141,7,0,7
g13824,145,149,182,14,43,54
g13827,0,0,7,23,44,34
g13826,16,4,8,12,63,39
g13829,62,51,47,23,44,42
g13828,0,0,0,14,42,39
adi2mcaRNA5483_R3,17,7,5,33,51,49
adi2mcaRNA5483_R4,19,5,10,49,89,91
adi2mcaRNA5483_R6,1,2,2,17,30,18
adi2mcaRNA36063_R6,47,46,10,148,279,183
g21684,23,19,21,12,25,14
adi2mcaRNA19332_R0,300,107,329,25,33,25
g21686,1409,935,992,133,233,177
g21687,23,3,16,23,55,23
g21681,1462,555,1247,16,19,21
g21682,3,0,11,15,35,12
g21683,1066,695,671,67,61,85
g25889,0,0,0,48,47,59
g21688,0,5,5,71,65,53
g21689,163,95,120,30,31,38
g25594,1053,571,658,10,13,15
g25595,11,0,8,64,118,102
g25596,1,0,0,20,17,29
g25597,115,28,36,38,32,34
g25590,14,11,20,47,152,71
g25591,12,0,14,21,22,22
g25592,39,8,18,57,119,103
g25593,1663,1033,889,22,35,38
g25598,26,9,4,9,5,8
g25599,37,14,20,73,132,130
adi2mcaRNA37261_R6,0,0,0,88,185,95
adi2mcaRNA37261_R4,12,4,0,18,89,109
adi2mcaRNA37261_R5,0,0,0,15,27,21
adi2mcaRNA37261_R2,4,3,0,81,35,107
adi2mcaRNA37261_R0,98,69,20,104,189,115
adi2mcaRNA37261_R1,108,80,24,90,142,79
g46005,142,72,73,55,104,89
adi2mcaRNA37261_R8,35,0,13,59,95,86
adi2mcaRNA37261_R9,0,0,0,18,0,0
g31109,154,99,140,604,942,835
adi2mcaRNA17959_R1,51,50,31,10,6,11
g57327,215,190,178,24,45,24
g48857,0,2,3,7,18,9
g58293,1,3,2,3,2,3
g58292,80,82,20,22,29,26
adi2mcaRNA13435_R1,0,0,0,43,97,87
g58297,3975,1538,1138,410,600,401
adi2mcaRNA13435_R6,0,4,0,56,53,51
g58295,202,134,208,51,75,73
adi2mcaRNA13435_R4,0,1,0,40,116,89
g58299,965,753,677,44,56,53
adi2mcaRNA13435_R8,0,0,0,45,54,34
g3603,0,0,0,2,2,4
g3602,8,4,0,18,35,20
g4697,0,0,0,11,25,22
g3607,0,0,0,19,13,33
g3606,0,0,0,9,13,15
g3609,0,0,0,7,0,13
g3608,0,0,0,6,1,16
g26489,4,6,0,12,13,12
g29939,9,12,1,26,38,16
g29932,16,16,24,9,18,16
g26482,1,0,0,3,9,10
g26481,7046,7984,4369,432,828,574
g26480,30,35,66,25,43,28
g29936,2697,1432,1671,132,204,177
g29937,370,187,187,38,81,70
g29934,1335,1105,1087,21,59,44
g29935,80,181,275,5,32,14
g22908,0,0,0,49,79,79
g22902,0,0,0,12,30,22
g8924,58,323,143,55,108,128
g22900,8,6,0,157,249,171
g8926,0,0,0,3,7,9
g8921,447,1733,718,58,62,90
g8920,0,0,0,4,7,4
g22904,13,0,23,15,13,41
g8922,94,1074,432,38,152,113
g64006,2,0,3,15,7,7
g16097,9,11,5,43,89,69
g30485,62,30,22,44,49,50
g31104,739,336,256,109,223,102
g40166,6,0,3,8,10,11
g70888,1288,974,870,90,143,173
g16094,0,0,0,5,12,2
g19041,0,0,0,28,92,69
g30481,184,193,308,20,15,19
adi2mcaRNA29184_R0,47149,18717,22510,318,183,382
g30482,103,127,404,8,6,6
g19042,0,0,0,13,18,19
g2251,4,5,4,38,35,24
g1317,263,137,91,71,114,68
adi2mcaRNA7608_R8,152,0,0,2,3,2
g22382,20,4,9,65,186,177
g51986,0,0,0,84,115,60
adi2mcaRNA24848_R8,210,219,102,28,32,17
g35580,0,0,0,4,17,8
g5523,0,0,0,4,12,12
g5520,0,0,0,9,17,24
g5526,0,0,9,9,21,34
g5527,0,0,26,16,31,22
g17199,28,37,44,7,8,19
g5528,0,0,0,7,17,12
g5529,0,0,0,2,8,4
g17198,941,558,704,7,17,10
g63225,0,0,3,54,127,85
g63149,0,0,0,25,22,12
g63148,227,203,0,37,75,0
g66399,0,0,0,49,68,54
g63147,0,0,0,7,18,0
g63141,0,0,0,0,6,0
g66392,241,235,68,56,101,67
g66391,0,0,0,27,38,23
g66390,1,2,2,14,14,20
adi2mcaRNA33597_R1,0,0,0,28,46,42
g57213,351,438,431,177,304,245
g57216,1091,706,889,74,120,118
g57217,0,0,6,2,21,6
g57214,6,13,16,64,156,88
g57215,167,43,84,31,41,52
g5298,1,26,15,10,31,10
g5290,0,236,442,0,4,15
g5291,18,15,11,16,24,48
g5292,0,0,0,0,0,9
g5293,3,0,0,2,5,13
g5294,7,6,0,29,48,38
g5295,11,0,1,13,23,17
g5296,0,3,0,5,7,6
g5297,971,1495,2125,23,60,48
g66649,125,185,146,26,68,72
g66648,556,487,482,0,6,11
g3791,0,0,0,20,29,24
g52064,0,0,423,0,0,6
g66643,0,0,0,30,27,22
g66642,0,0,0,0,0,0
g66645,221,155,65,15,18,18
g66644,8,0,0,9,21,10
g66647,1,0,0,5,8,8
g66646,487,460,619,40,55,37
adi2mcaRNA19555_R1,937,545,410,40,52,53
g11539,0,0,0,0,1,0
g59912,0,0,2,17,20,22
g59911,0,0,8,25,32,55
g59910,0,0,24,46,71,226
g59917,0,1,0,16,21,19
g59915,0,0,4,0,20,0
g59914,0,0,0,18,25,49
g11531,14,0,0,4,2,1
g11530,6,4,4,14,27,15
g59919,1,14,0,13,43,23
g59918,15,8,7,52,71,51
g11535,0,0,0,1,2,5
g11534,0,0,0,0,0,0
g11537,0,0,11,7,0,5
g20923,0,0,0,7,18,15
g31387,0,0,0,22,28,34
adi2mcaRNA10569_R2,3,6,11,20,32,24
g19553,135,84,93,25,29,26
adi2mcaRNA10569_R0,7,4,0,7,32,27
g69358,2,0,0,23,43,38
adi2mcaRNA22517_R7,0,0,0,17,40,37
g19551,115,76,51,17,40,33
g35581,0,4,0,6,21,20
adi2mcaRNA7579_R5,75,40,48,130,305,258
g31383,5,0,5,60,93,104
g60498,709,364,497,93,122,121
g60499,193,158,121,13,21,18
adi2mcaRNA13718_R2,83,58,37,38,50,35
adi2mcaRNA13718_R1,160,116,93,49,77,45
g60496,545,524,559,30,44,39
g60497,2720,1182,2038,94,82,108
g60495,72,86,195,20,18,54
g66484,0,0,0,13,33,11
g31388,0,0,0,22,50,35
g31389,0,0,0,34,68,61
g39447,3733,2776,3194,342,493,441
g39446,5241,2450,3356,32,47,44
g39445,17,20,16,7,14,0
g39444,1395,1040,1076,112,194,193
g39443,133,55,158,89,129,143
g39442,421,328,739,36,62,49
g39441,333,230,471,9,4,10
g39440,20,12,24,57,66,77
g19558,0,0,0,0,11,5
g39449,756,351,648,92,92,109
g39448,1733,1008,1264,196,245,282
g68139,0,0,0,3,4,4
g67117,1675,699,1070,126,132,123
g1995,0,0,0,19,52,35
g67115,24,26,70,9,10,19
g67112,979,835,1309,99,88,131
g1992,0,0,0,26,43,25
g1991,3,0,3,29,19,29
g60723,796,485,624,40,73,55
g68131,0,0,0,9,18,20
g68130,0,0,0,0,3,2
g68133,0,2,0,8,16,9
g68132,0,0,0,5,10,9
g68135,0,0,0,6,11,8
g68134,0,0,0,4,11,7
g68137,0,0,0,7,8,9
g34678,0,0,0,17,28,18
g69842,95,52,39,7,13,8
g69843,24,23,8,13,14,14
g69841,300,245,373,27,32,23
g69846,0,0,0,10,16,13
g69847,839,0,0,27,5,0
g69844,0,0,0,37,67,30
g69845,0,0,0,7,8,7
g69849,75,452,262,3,14,28
g10667,12,1,0,20,62,52
adi2mcaRNA38417_R4,19,5,7,54,108,56
adi2mcaRNA38417_R2,9,4,1,34,44,62
g10663,7,4,6,38,62,34
g10660,0,0,0,7,4,2
g16548,0,0,0,3,5,4
g10668,7,0,5,9,14,11
g10669,4,0,0,4,7,4
g4027,0,0,0,6,5,6
adi2mcaRNA18871_R1,0,0,0,47,43,40
adi2mcaRNA9964_R1,338,222,156,15,29,33
g44283,64,16,0,39,77,37
g44282,0,0,0,15,6,6
g44284,4,3,1,5,16,5
adi2mcaRNA12310_R9,0,0,0,0,0,0
g44289,3,2,0,44,55,35
g44288,0,0,0,11,5,14
g55108,6408,1889,2125,372,435,404
g55109,16,0,33,17,11,40
adi2mcaRNA9500_R0,612,484,580,54,98,69
g618,204,90,111,21,33,26
g619,855,1600,816,13,31,21
g22631,375,116,55,41,57,29
g614,8,2,0,18,13,10
g615,1,2,0,14,21,21
adi2mcaRNA16379_R1,437,465,371,30,70,32
g55103,0,10,9,17,23,25
g610,0,0,0,6,15,22
g55105,53,0,1,2,0,0
g612,4,183,0,9,13,10
g613,4,1,4,19,25,17
g6179,72,128,124,10,12,5
g22633,0,0,0,11,20,20
adi2mcaRNA29650_R1,0,0,0,54,76,110
g41405,1230,243,401,57,55,48
adi2mcaRNA17804_R1,1232,631,675,125,221,182
g6174,0,0,6,18,18,31
adi2mcaRNA5893_R3,0,75,103,26,84,37
g6176,6,3,11,10,20,14
g22635,1,1,1,3,9,2
g22636,0,0,0,26,42,58
g65685,18,7,11,12,15,24
g16546,1,8,20,13,39,43
g44433,2,1,2,21,22,14
g52659,279,305,261,55,77,91
g52658,1941,646,890,147,198,159
g69262,0,3,4,0,34,16
g69263,5,2,0,8,41,23
g69260,1,2,2,34,66,57
g69261,2,1,0,39,61,50
g52653,105,38,66,55,33,44
g41403,607,278,220,98,175,146
g52655,0,0,0,5,5,5
g52654,1,0,0,10,15,14
g52657,0,0,0,2,11,8
g69269,2,0,0,8,18,22
g61455,0,4,0,22,48,41
g45885,0,0,0,23,24,13
g45886,0,0,0,82,111,42
g61456,2,6,0,14,26,10
g45880,0,0,0,31,42,31
g61450,6,101,51,11,38,38
adi2mcaRNA4517_R0,0,95,0,7,30,22
g45888,0,0,0,15,12,6
g45889,0,0,0,14,11,4
g13362,0,0,0,10,16,8
g13363,0,0,0,33,27,30
g13360,5,0,0,20,16,15
g13361,2,0,2,18,39,35
g13366,0,0,0,22,30,17
g13367,0,0,0,32,47,18
g13364,0,0,0,62,67,66
g33422,3,2,3,11,8,21
g13368,0,0,0,29,26,15
g13369,0,0,0,33,53,21
g33421,3,5,11,6,13,9
adi2mcaRNA13096_R2,298,123,308,33,59,71
g34436,451,326,306,52,114,99
adi2mcaRNA13096_R4,0,0,0,34,68,42
adi2mcaRNA13096_R7,588,373,224,24,71,51
g33427,767,633,420,149,273,209
g70672,102,286,494,14,24,19
g34433,419,304,414,15,18,23
g34637,507,381,443,13,18,13
adi2mcaRNA35439_R2,256,102,10,56,24,11
adi2mcaRNA35439_R1,248,404,145,26,33,52
g44952,36,37,52,24,16,28
g42177,0,0,0,47,55,34
adi2mcaRNA35439_R5,113,232,285,14,77,27
adi2mcaRNA35439_R4,188,123,62,135,50,43
g48700,63,41,18,58,107,61
g48701,0,0,0,7,44,24
g48702,0,0,0,11,15,9
g48703,0,0,0,16,32,26
adi2mcaRNA38138_R6,10,6,0,10,10,14
g48705,0,2,0,4,12,4
g48706,1,0,2,14,18,13
g48707,1,3,1,12,23,11
g48708,1,1,1,21,44,22
g48709,10,1,5,15,21,17
adi2mcaRNA12093_R5,0,0,0,4,10,4
g33429,711,423,472,16,17,22
adi2mcaRNA1712_R2,831,424,66,69,103,72
adi2mcaRNA1712_R1,909,509,318,72,110,171
g70491,276,194,82,11,27,12
g42172,3,3,6,10,12,22
adi2mcaRNA14061_R0,897,618,550,47,59,51
g44958,37,33,72,5,3,7
g2218,0,0,0,0,0,16
g67676,0,0,0,33,42,46
g2211,20,8,25,26,64,43
g2210,21,49,47,0,9,11
g2213,0,0,2,6,8,16
g2212,0,0,0,5,6,24
g2215,3,3,4,6,5,19
g2214,0,0,7,14,14,56
g2217,0,0,0,0,14,17
g2216,0,3,0,6,5,13
g51307,201,288,7,17,41,12
g67674,7,18,6,19,20,18
g51302,0,0,0,44,23,99
g51303,0,0,0,16,7,39
g51301,2,0,0,12,5,25
g54653,0,0,0,16,24,4
g51309,61,81,0,28,47,42
g13586,161,81,91,22,32,25
g13587,584,549,249,57,74,55
g13584,29,4,0,59,79,2
g54760,202,119,122,509,949,583
g13582,2,5,0,21,63,13
g13583,13,6,1,90,119,17
g13580,2,6,6,19,50,21
g13581,0,7,0,19,31,17
adi2mcaRNA6092_R0,891,660,620,21,28,38
g54769,0,0,0,5,19,14
g54768,0,0,0,8,5,9
g13588,252,146,59,43,55,44
g13589,61,177,76,0,32,13
adi2mcaRNA22886_R5,0,3,12,7,21,22
g50652,0,5,0,21,0,36
adi2mcaRNA22886_R7,0,0,0,2,11,5
adi2mcaRNA22886_R6,7,4,17,21,24,47
g50657,0,0,0,4,8,21
adi2mcaRNA22886_R3,12,9,11,25,25,26
g39844,640,680,609,10,23,27
adi2mcaRNA22886_R9,1,0,3,18,10,10
adi2mcaRNA22886_R8,7,10,18,12,30,26
g15401,3,0,7,32,74,51
g15400,537,168,336,58,76,52
g15403,173,96,108,4,8,14
g15402,44,9,218,3,4,9
g15405,43,7,47,14,12,11
g15404,159,89,217,5,29,18
g15407,52,80,73,110,160,113
adi2mcaRNA23140_R2,2040,1783,1372,29,44,61
g15409,0,0,0,8,22,0
g15408,625,207,353,87,95,102
adi2mcaRNA39058_R1,10,0,3,57,102,63
g11980,15,8,18,24,33,20
g11981,35,29,55,43,48,33
g11982,46,37,91,63,80,78
g11983,62,42,115,6,13,15
g11984,0,4,0,5,10,28
g11985,0,0,0,8,0,9
g11986,2,2,2,48,111,73
g11987,0,0,0,13,25,18
g11988,1,0,1,12,25,14
g14757,0,0,0,10,6,26
adi2mcaRNA31970_R5,13,12,19,45,111,72
g14755,0,0,0,6,6,24
g14752,0,0,0,1,0,13
g14753,2,0,0,4,2,27
g14750,0,0,1,2,1,26
adi2mcaRNA31970_R0,67,82,62,76,87,121
g43987,3,0,4,16,48,26
g43641,2,0,0,16,23,20
adi2mcaRNA37121_R5,0,0,0,26,35,38
g27659,1,1,0,13,39,41
g27658,1,2,0,2,7,4
g17746,42,4,18,42,51,51
g32828,0,5,0,56,84,42
g12189,43,45,13,13,20,12
g12188,0,2,0,14,20,20
g12185,0,0,0,10,7,7
g12184,5,0,0,8,21,18
g12187,0,2,1,12,5,8
g12186,0,0,0,5,1,3
g12181,0,0,0,7,4,4
g8609,48,57,39,39,83,88
g5885,0,0,0,0,17,1
g5884,2,4,2,15,30,28
g5887,0,0,0,0,6,0
g5886,0,0,0,4,7,20
g5881,27,17,44,0,6,0
g5880,36,24,102,4,3,3
g5883,0,0,0,0,16,5
g5882,0,0,3,6,9,8
g70813,0,0,0,13,46,22
g70812,72,34,38,19,31,11
g70811,18,5,4,30,51,56
g70810,28,7,2,27,49,60
g70817,0,0,3,8,33,10
g70816,0,0,0,10,24,33
g70815,0,0,0,0,41,14
adi2mcaRNA28446_R0,5128,3141,3445,112,177,143
g8604,35,7,21,5,5,3
g51761,0,0,0,21,12,13
adi2mcaRNA8962_R0,416,316,415,14,45,24
